DateTime,Load,Hour,Day,DayYear,Month,Season
2019-02-20 21:00:00,552.5035,21,20,51,2,1
2019-02-20 22:00:00,529.8205,22,20,51,2,1
2019-02-20 23:00:00,463.29724999999996,23,20,51,2,1
2019-02-21 00:00:00,436.36875,0,21,52,2,1
2019-02-21 01:00:00,401.7765,1,21,52,2,1
2019-02-21 02:00:00,374.79675000000003,2,21,52,2,1
2019-02-21 03:00:00,370.5095,3,21,52,2,1
2019-02-21 04:00:00,364.9385,4,21,52,2,1
2019-02-21 05:00:00,389.46299999999997,5,21,52,2,1
2019-02-21 06:00:00,434.5695,6,21,52,2,1
2019-02-21 07:00:00,452.86699999999996,7,21,52,2,1
2019-02-21 08:00:00,498.04025,8,21,52,2,1
2019-02-21 09:00:00,553.2429999999999,9,21,52,2,1
2019-02-21 10:00:00,584.7517499999999,10,21,52,2,1
2019-02-21 11:00:00,598.0787499999999,11,21,52,2,1
2019-02-21 12:00:00,589.674,12,21,52,2,1
2019-02-21 13:00:00,599.097,13,21,52,2,1
2019-02-21 14:00:00,618.47475,14,21,52,2,1
2019-02-21 15:00:00,622.1205,15,21,52,2,1
2019-02-21 16:00:00,605.1257499999999,16,21,52,2,1
2019-02-21 17:00:00,624.1737499999999,17,21,52,2,1
2019-02-21 18:00:00,631.1690000000001,18,21,52,2,1
2019-02-21 19:00:00,603.4499999999999,19,21,52,2,1
2019-02-21 20:00:00,577.5595,20,21,52,2,1
2019-02-21 21:00:00,528.22075,21,21,52,2,1
2019-02-21 22:00:00,519.9324999999999,22,21,52,2,1
2019-02-21 23:00:00,470.65599999999995,23,21,52,2,1
2019-02-22 00:00:00,425.8575,0,22,53,2,1
2019-02-22 01:00:00,401.601,1,22,53,2,1
2019-02-22 02:00:00,376.94325,2,22,53,2,1
2019-02-22 03:00:00,370.91274999999996,3,22,53,2,1
2019-02-22 04:00:00,375.85725,4,22,53,2,1
2019-02-22 05:00:00,387.11975,5,22,53,2,1
2019-02-22 06:00:00,420.946,6,22,53,2,1
2019-02-22 07:00:00,421.3355,7,22,53,2,1
2019-02-22 08:00:00,480.08074999999997,8,22,53,2,1
2019-02-22 09:00:00,534.584,9,22,53,2,1
2019-02-22 10:00:00,551.38375,10,22,53,2,1
2019-02-22 11:00:00,564.0184999999999,11,22,53,2,1
2019-02-22 12:00:00,579.33975,12,22,53,2,1
2019-02-22 13:00:00,572.2945,13,22,53,2,1
2019-02-22 14:00:00,597.132,14,22,53,2,1
2019-02-22 15:00:00,574.781,15,22,53,2,1
2019-02-22 16:00:00,554.462,16,22,53,2,1
2019-02-22 17:00:00,583.4314999999999,17,22,53,2,1
2019-02-22 18:00:00,578.91175,18,22,53,2,1
2019-02-22 19:00:00,590.563,19,22,53,2,1
2019-02-22 20:00:00,540.4947500000001,20,22,53,2,1
2019-02-22 21:00:00,510.13874999999996,21,22,53,2,1
2019-02-22 22:00:00,519.84475,22,22,53,2,1
2019-02-22 23:00:00,486.537,23,22,53,2,1
2019-02-23 00:00:00,441.65675,0,23,54,2,1
2019-02-23 01:00:00,397.58000000000004,1,23,54,2,1
2019-02-23 02:00:00,374.06575,2,23,54,2,1
2019-02-23 03:00:00,355.4615,3,23,54,2,1
2019-02-23 04:00:00,347.1185,4,23,54,2,1
2019-02-23 05:00:00,347.3775,5,23,54,2,1
2019-02-23 06:00:00,364.71725,6,23,54,2,1
2019-02-23 07:00:00,366.308,7,23,54,2,1
2019-02-23 08:00:00,391.66925,8,23,54,2,1
2019-02-23 09:00:00,403.568,9,23,54,2,1
2019-02-23 10:00:00,408.20975,10,23,54,2,1
2019-02-23 11:00:00,418.654,11,23,54,2,1
2019-02-23 12:00:00,455.90225,12,23,54,2,1
2019-02-23 13:00:00,477.83025,13,23,54,2,1
2019-02-23 14:00:00,468.299,14,23,54,2,1
2019-02-23 15:00:00,486.62275,15,23,54,2,1
2019-02-23 16:00:00,477.501,16,23,54,2,1
2019-02-23 17:00:00,500.63424999999995,17,23,54,2,1
2019-02-23 18:00:00,523.1835,18,23,54,2,1
2019-02-23 19:00:00,511.56775,19,23,54,2,1
2019-02-23 20:00:00,499.2265,20,23,54,2,1
2019-02-23 21:00:00,488.47175,21,23,54,2,1
2019-02-23 22:00:00,469.28024999999997,22,23,54,2,1
2019-02-23 23:00:00,429.16675000000004,23,23,54,2,1
2019-02-24 00:00:00,414.948,0,24,55,2,1
2019-02-24 01:00:00,417.42425,1,24,55,2,1
2019-02-24 02:00:00,389.05675,2,24,55,2,1
2019-02-24 03:00:00,365.608,3,24,55,2,1
2019-02-24 04:00:00,348.35699999999997,4,24,55,2,1
2019-02-24 05:00:00,348.32975,5,24,55,2,1
2019-02-24 06:00:00,355.9545,6,24,55,2,1
2019-02-24 07:00:00,349.65625,7,24,55,2,1
2019-02-24 08:00:00,369.96625,8,24,55,2,1
2019-02-24 09:00:00,384.331,9,24,55,2,1
2019-02-24 10:00:00,404.28650000000005,10,24,55,2,1
2019-02-24 11:00:00,413.86725,11,24,55,2,1
2019-02-24 12:00:00,405.797,12,24,55,2,1
2019-02-24 13:00:00,419.9765,13,24,55,2,1
2019-02-24 14:00:00,434.39124999999996,14,24,55,2,1
2019-02-24 15:00:00,444.82824999999997,15,24,55,2,1
2019-02-24 16:00:00,438.9855,16,24,55,2,1
2019-02-24 17:00:00,479.2965,17,24,55,2,1
2019-02-24 18:00:00,523.5772499999999,18,24,55,2,1
2019-02-24 19:00:00,503.686,19,24,55,2,1
2019-02-24 20:00:00,490.53649999999993,20,24,55,2,1
2019-02-24 21:00:00,484.32349999999997,21,24,55,2,1
2019-02-24 22:00:00,486.96849999999995,22,24,55,2,1
2019-02-24 23:00:00,464.056,23,24,55,2,1
2019-02-25 00:00:00,445.904,0,25,56,2,1
2019-02-25 01:00:00,425.06175,1,25,56,2,1
2019-02-25 02:00:00,398.42175,2,25,56,2,1
2019-02-25 03:00:00,390.8545,3,25,56,2,1
2019-02-25 04:00:00,378.1225,4,25,56,2,1
2019-02-25 05:00:00,396.24174999999997,5,25,56,2,1
2019-02-25 06:00:00,441.32899999999995,6,25,56,2,1
2019-02-25 07:00:00,433.324,7,25,56,2,1
2019-02-25 08:00:00,482.53475000000003,8,25,56,2,1
2019-02-25 09:00:00,542.4085,9,25,56,2,1
2019-02-25 10:00:00,562.3024999999999,10,25,56,2,1
2019-02-25 11:00:00,554.664,11,25,56,2,1
2019-02-25 12:00:00,585.8607499999999,12,25,56,2,1
2019-02-25 13:00:00,582.2249999999999,13,25,56,2,1
2019-02-25 14:00:00,588.93075,14,25,56,2,1
2019-02-25 15:00:00,620.7245,15,25,56,2,1
2019-02-25 16:00:00,589.675,16,25,56,2,1
2019-02-25 17:00:00,589.2505,17,25,56,2,1
2019-02-25 18:00:00,605.81475,18,25,56,2,1
2019-02-25 19:00:00,587.59025,19,25,56,2,1
2019-02-25 20:00:00,553.999,20,25,56,2,1
2019-02-25 21:00:00,553.73575,21,25,56,2,1
2019-02-25 22:00:00,554.7705,22,25,56,2,1
2019-02-25 23:00:00,460.20275,23,25,56,2,1
2019-02-26 00:00:00,428.94825000000003,0,26,57,2,1
2019-02-26 01:00:00,391.50149999999996,1,26,57,2,1
2019-02-26 02:00:00,372.05125,2,26,57,2,1
2019-02-26 03:00:00,368.3935,3,26,57,2,1
2019-02-26 04:00:00,359.751,4,26,57,2,1
2019-02-26 05:00:00,379.4805,5,26,57,2,1
2019-02-26 06:00:00,422.6905,6,26,57,2,1
2019-02-26 07:00:00,446.47475,7,26,57,2,1
2019-02-26 08:00:00,505.554,8,26,57,2,1
2019-02-26 09:00:00,547.871,9,26,57,2,1
2019-02-26 10:00:00,577.6579999999999,10,26,57,2,1
2019-02-26 11:00:00,582.2925,11,26,57,2,1
2019-02-26 12:00:00,596.19675,12,26,57,2,1
2019-02-26 13:00:00,614.05025,13,26,57,2,1
2019-02-26 14:00:00,625.3795,14,26,57,2,1
2019-02-26 15:00:00,624.31175,15,26,57,2,1
2019-02-26 16:00:00,617.1054999999999,16,26,57,2,1
2019-02-26 17:00:00,605.5360000000001,17,26,57,2,1
2019-02-26 18:00:00,623.3344999999999,18,26,57,2,1
2019-02-26 19:00:00,618.53325,19,26,57,2,1
2019-02-26 20:00:00,563.4065,20,26,57,2,1
2019-02-26 21:00:00,544.833,21,26,57,2,1
2019-02-26 22:00:00,531.55075,22,26,57,2,1
2019-02-26 23:00:00,465.50374999999997,23,26,57,2,1
2019-02-27 00:00:00,434.808,0,27,58,2,1
2019-02-27 01:00:00,403.44225,1,27,58,2,1
2019-02-27 02:00:00,372.38275,2,27,58,2,1
2019-02-27 03:00:00,361.60699999999997,3,27,58,2,1
2019-02-27 04:00:00,366.016,4,27,58,2,1
2019-02-27 05:00:00,391.79475,5,27,58,2,1
2019-02-27 06:00:00,429.17075,6,27,58,2,1
2019-02-27 07:00:00,420.778,7,27,58,2,1
2019-02-27 08:00:00,479.76125,8,27,58,2,1
2019-02-27 09:00:00,539.81125,9,27,58,2,1
2019-02-27 10:00:00,571.3802499999999,10,27,58,2,1
2019-02-27 11:00:00,604.92625,11,27,58,2,1
2019-02-27 12:00:00,608.52775,12,27,58,2,1
2019-02-27 13:00:00,615.56925,13,27,58,2,1
2019-02-27 14:00:00,596.4669999999999,14,27,58,2,1
2019-02-27 15:00:00,595.96425,15,27,58,2,1
2019-02-27 16:00:00,582.62275,16,27,58,2,1
2019-02-27 17:00:00,573.87,17,27,58,2,1
2019-02-27 18:00:00,589.58575,18,27,58,2,1
2019-02-27 19:00:00,585.41225,19,27,58,2,1
2019-02-27 20:00:00,570.337,20,27,58,2,1
2019-02-27 21:00:00,543.6990000000001,21,27,58,2,1
2019-02-27 22:00:00,527.25875,22,27,58,2,1
2019-02-27 23:00:00,480.20724999999993,23,27,58,2,1
2019-02-28 00:00:00,443.82,0,28,59,2,1
2019-02-28 01:00:00,408.90375,1,28,59,2,1
2019-02-28 02:00:00,387.10075,2,28,59,2,1
2019-02-28 03:00:00,379.6495,3,28,59,2,1
2019-02-28 04:00:00,367.1705,4,28,59,2,1
2019-02-28 05:00:00,389.198,5,28,59,2,1
2019-02-28 06:00:00,432.623,6,28,59,2,1
2019-02-28 07:00:00,455.50775,7,28,59,2,1
2019-02-28 08:00:00,492.361,8,28,59,2,1
2019-02-28 09:00:00,546.52675,9,28,59,2,1
2019-02-28 10:00:00,568.6847499999999,10,28,59,2,1
2019-02-28 11:00:00,556.23525,11,28,59,2,1
2019-02-28 12:00:00,578.84,12,28,59,2,1
2019-02-28 13:00:00,588.8615,13,28,59,2,1
2019-02-28 14:00:00,596.95425,14,28,59,2,1
2019-02-28 15:00:00,584.75675,15,28,59,2,1
2019-02-28 16:00:00,603.1569999999999,16,28,59,2,1
2019-02-28 17:00:00,604.7155,17,28,59,2,1
2019-02-28 18:00:00,626.2507499999999,18,28,59,2,1
2019-02-28 19:00:00,603.3879999999999,19,28,59,2,1
2019-02-28 20:00:00,576.102,20,28,59,2,1
2019-02-28 21:00:00,532.6569999999999,21,28,59,2,1
2019-02-28 22:00:00,505.27599999999995,22,28,59,2,1
2019-02-28 23:00:00,454.9945,23,28,59,2,1
2019-03-01 00:00:00,431.43774999999994,0,1,60,3,1
2019-03-01 01:00:00,406.46425,1,1,60,3,1
2019-03-01 02:00:00,380.0165,2,1,60,3,1
2019-03-01 03:00:00,371.39075,3,1,60,3,1
2019-03-01 04:00:00,367.76425,4,1,60,3,1
2019-03-01 05:00:00,393.2435,5,1,60,3,1
2019-03-01 06:00:00,439.25,6,1,60,3,1
2019-03-01 07:00:00,443.98325,7,1,60,3,1
2019-03-01 08:00:00,489.219,8,1,60,3,1
2019-03-01 09:00:00,538.606,9,1,60,3,1
2019-03-01 10:00:00,566.3455,10,1,60,3,1
2019-03-01 11:00:00,556.14275,11,1,60,3,1
2019-03-01 12:00:00,576.1202499999999,12,1,60,3,1
2019-03-01 13:00:00,572.82925,13,1,60,3,1
2019-03-01 14:00:00,564.8634999999999,14,1,60,3,1
2019-03-01 15:00:00,563.914,15,1,60,3,1
2019-03-01 16:00:00,548.81025,16,1,60,3,1
2019-03-01 17:00:00,567.16325,17,1,60,3,1
2019-03-01 18:00:00,584.63525,18,1,60,3,1
2019-03-01 19:00:00,574.03775,19,1,60,3,1
2019-03-01 20:00:00,551.68175,20,1,60,3,1
2019-03-01 21:00:00,509.50049999999993,21,1,60,3,1
2019-03-01 22:00:00,492.51275,22,1,60,3,1
2019-03-01 23:00:00,435.58849999999995,23,1,60,3,1
2019-03-02 00:00:00,406.60699999999997,0,2,61,3,1
2019-03-02 01:00:00,377.42325,1,2,61,3,1
2019-03-02 02:00:00,366.46299999999997,2,2,61,3,1
2019-03-02 03:00:00,347.21950000000004,3,2,61,3,1
2019-03-02 04:00:00,338.62675,4,2,61,3,1
2019-03-02 05:00:00,343.0775,5,2,61,3,1
2019-03-02 06:00:00,361.5115,6,2,61,3,1
2019-03-02 07:00:00,359.4705,7,2,61,3,1
2019-03-02 08:00:00,388.094,8,2,61,3,1
2019-03-02 09:00:00,393.87525,9,2,61,3,1
2019-03-02 10:00:00,412.397,10,2,61,3,1
2019-03-02 11:00:00,445.23199999999997,11,2,61,3,1
2019-03-02 12:00:00,455.6045,12,2,61,3,1
2019-03-02 13:00:00,457.81649999999996,13,2,61,3,1
2019-03-02 14:00:00,468.3465,14,2,61,3,1
2019-03-02 15:00:00,483.9995,15,2,61,3,1
2019-03-02 16:00:00,487.47299999999996,16,2,61,3,1
2019-03-02 17:00:00,499.86674999999997,17,2,61,3,1
2019-03-02 18:00:00,503.018,18,2,61,3,1
2019-03-02 19:00:00,485.7269999999999,19,2,61,3,1
2019-03-02 20:00:00,489.71,20,2,61,3,1
2019-03-02 21:00:00,466.62174999999996,21,2,61,3,1
2019-03-02 22:00:00,443.48375,22,2,61,3,1
2019-03-02 23:00:00,414.4905,23,2,61,3,1
2019-03-03 00:00:00,388.58025,0,3,62,3,1
2019-03-03 01:00:00,383.64075,1,3,62,3,1
2019-03-03 02:00:00,369.637,2,3,62,3,1
2019-03-03 03:00:00,351.9565,3,3,62,3,1
2019-03-03 04:00:00,341.5235,4,3,62,3,1
2019-03-03 05:00:00,344.25225,5,3,62,3,1
2019-03-03 06:00:00,349.55325,6,3,62,3,1
2019-03-03 07:00:00,341.64125,7,3,62,3,1
2019-03-03 08:00:00,344.84075,8,3,62,3,1
2019-03-03 09:00:00,353.91875,9,3,62,3,1
2019-03-03 10:00:00,370.76875,10,3,62,3,1
2019-03-03 11:00:00,362.877,11,3,62,3,1
2019-03-03 12:00:00,381.932,12,3,62,3,1
2019-03-03 13:00:00,396.9235,13,3,62,3,1
2019-03-03 14:00:00,387.973,14,3,62,3,1
2019-03-03 15:00:00,406.23375,15,3,62,3,1
2019-03-03 16:00:00,418.451,16,3,62,3,1
2019-03-03 17:00:00,452.34875,17,3,62,3,1
2019-03-03 18:00:00,465.67175,18,3,62,3,1
2019-03-03 19:00:00,479.2495,19,3,62,3,1
2019-03-03 20:00:00,470.56674999999996,20,3,62,3,1
2019-03-03 21:00:00,463.46375,21,3,62,3,1
2019-03-03 22:00:00,452.264,22,3,62,3,1
2019-03-03 23:00:00,420.55575,23,3,62,3,1
2019-03-04 00:00:00,418.62,0,4,63,3,1
2019-03-04 01:00:00,384.318,1,4,63,3,1
2019-03-04 02:00:00,363.8995,2,4,63,3,1
2019-03-04 03:00:00,351.5405,3,4,63,3,1
2019-03-04 04:00:00,346.0085,4,4,63,3,1
2019-03-04 05:00:00,374.307,5,4,63,3,1
2019-03-04 06:00:00,423.10699999999997,6,4,63,3,1
2019-03-04 07:00:00,435.05575,7,4,63,3,1
2019-03-04 08:00:00,489.87175,8,4,63,3,1
2019-03-04 09:00:00,545.9137499999999,9,4,63,3,1
2019-03-04 10:00:00,569.8495,10,4,63,3,1
2019-03-04 11:00:00,585.223,11,4,63,3,1
2019-03-04 12:00:00,575.4862499999999,12,4,63,3,1
2019-03-04 13:00:00,582.21075,13,4,63,3,1
2019-03-04 14:00:00,581.0967499999999,14,4,63,3,1
2019-03-04 15:00:00,581.0455,15,4,63,3,1
2019-03-04 16:00:00,570.4587499999999,16,4,63,3,1
2019-03-04 17:00:00,551.69875,17,4,63,3,1
2019-03-04 18:00:00,574.71625,18,4,63,3,1
2019-03-04 19:00:00,573.4559999999999,19,4,63,3,1
2019-03-04 20:00:00,552.2405,20,4,63,3,1
2019-03-04 21:00:00,531.3119999999999,21,4,63,3,1
2019-03-04 22:00:00,501.56874999999997,22,4,63,3,1
2019-03-04 23:00:00,445.43149999999997,23,4,63,3,1
2019-03-05 00:00:00,416.11325,0,5,64,3,1
2019-03-05 01:00:00,394.59425,1,5,64,3,1
2019-03-05 02:00:00,360.93975,2,5,64,3,1
2019-03-05 03:00:00,349.42475,3,5,64,3,1
2019-03-05 04:00:00,351.10024999999996,4,5,64,3,1
2019-03-05 05:00:00,376.9085,5,5,64,3,1
2019-03-05 06:00:00,413.68075,6,5,64,3,1
2019-03-05 07:00:00,423.4505,7,5,64,3,1
2019-03-05 08:00:00,487.617,8,5,64,3,1
2019-03-05 09:00:00,531.9122500000001,9,5,64,3,1
2019-03-05 10:00:00,558.09175,10,5,64,3,1
2019-03-05 11:00:00,558.7535,11,5,64,3,1
2019-03-05 12:00:00,578.43725,12,5,64,3,1
2019-03-05 13:00:00,614.4185,13,5,64,3,1
2019-03-05 14:00:00,625.4815,14,5,64,3,1
2019-03-05 15:00:00,614.438,15,5,64,3,1
2019-03-05 16:00:00,592.11225,16,5,64,3,1
2019-03-05 17:00:00,628.7869999999999,17,5,64,3,1
2019-03-05 18:00:00,609.8639999999999,18,5,64,3,1
2019-03-05 19:00:00,590.1412499999999,19,5,64,3,1
2019-03-05 20:00:00,561.5395,20,5,64,3,1
2019-03-05 21:00:00,529.433,21,5,64,3,1
2019-03-05 22:00:00,509.14775,22,5,64,3,1
2019-03-05 23:00:00,448.57624999999996,23,5,64,3,1
2019-03-06 00:00:00,401.5775,0,6,65,3,1
2019-03-06 01:00:00,387.2975,1,6,65,3,1
2019-03-06 02:00:00,364.90175,2,6,65,3,1
2019-03-06 03:00:00,348.5555,3,6,65,3,1
2019-03-06 04:00:00,349.53575,4,6,65,3,1
2019-03-06 05:00:00,381.47875,5,6,65,3,1
2019-03-06 06:00:00,436.38,6,6,65,3,1
2019-03-06 07:00:00,436.879,7,6,65,3,1
2019-03-06 08:00:00,490.1675,8,6,65,3,1
2019-03-06 09:00:00,542.002,9,6,65,3,1
2019-03-06 10:00:00,590.625,10,6,65,3,1
2019-03-06 11:00:00,608.34275,11,6,65,3,1
2019-03-06 12:00:00,624.23825,12,6,65,3,1
2019-03-06 13:00:00,634.38625,13,6,65,3,1
2019-03-06 14:00:00,619.523,14,6,65,3,1
2019-03-06 15:00:00,600.04325,15,6,65,3,1
2019-03-06 16:00:00,583.153,16,6,65,3,1
2019-03-06 17:00:00,574.2389999999999,17,6,65,3,1
2019-03-06 18:00:00,601.1742499999999,18,6,65,3,1
2019-03-06 19:00:00,596.0285,19,6,65,3,1
2019-03-06 20:00:00,560.3824999999999,20,6,65,3,1
2019-03-06 21:00:00,525.28275,21,6,65,3,1
2019-03-06 22:00:00,516.3385,22,6,65,3,1
2019-03-06 23:00:00,438.22725,23,6,65,3,1
2019-03-07 00:00:00,416.9655,0,7,66,3,1
2019-03-07 01:00:00,405.205,1,7,66,3,1
2019-03-07 02:00:00,363.48275,2,7,66,3,1
2019-03-07 03:00:00,347.994,3,7,66,3,1
2019-03-07 04:00:00,343.54925000000003,4,7,66,3,1
2019-03-07 05:00:00,374.7345,5,7,66,3,1
2019-03-07 06:00:00,421.36675,6,7,66,3,1
2019-03-07 07:00:00,436.97375,7,7,66,3,1
2019-03-07 08:00:00,471.33625,8,7,66,3,1
2019-03-07 09:00:00,523.5819999999999,9,7,66,3,1
2019-03-07 10:00:00,542.9907499999999,10,7,66,3,1
2019-03-07 11:00:00,566.012,11,7,66,3,1
2019-03-07 12:00:00,569.7317499999999,12,7,66,3,1
2019-03-07 13:00:00,583.51125,13,7,66,3,1
2019-03-07 14:00:00,584.56,14,7,66,3,1
2019-03-07 15:00:00,606.05625,15,7,66,3,1
2019-03-07 16:00:00,607.54725,16,7,66,3,1
2019-03-07 17:00:00,622.9945,17,7,66,3,1
2019-03-07 18:00:00,643.07075,18,7,66,3,1
2019-03-07 19:00:00,605.19625,19,7,66,3,1
2019-03-07 20:00:00,563.1932499999999,20,7,66,3,1
2019-03-07 21:00:00,533.9789999999999,21,7,66,3,1
2019-03-07 22:00:00,525.04475,22,7,66,3,1
2019-03-07 23:00:00,440.21574999999996,23,7,66,3,1
2019-03-08 00:00:00,410.96925,0,8,67,3,1
2019-03-08 01:00:00,393.46725000000004,1,8,67,3,1
2019-03-08 02:00:00,370.56325,2,8,67,3,1
2019-03-08 03:00:00,354.781,3,8,67,3,1
2019-03-08 04:00:00,352.67725,4,8,67,3,1
2019-03-08 05:00:00,376.23900000000003,5,8,67,3,1
2019-03-08 06:00:00,416.176,6,8,67,3,1
2019-03-08 07:00:00,423.4325,7,8,67,3,1
2019-03-08 08:00:00,482.52149999999995,8,8,67,3,1
2019-03-08 09:00:00,524.55575,9,8,67,3,1
2019-03-08 10:00:00,553.9327499999999,10,8,67,3,1
2019-03-08 11:00:00,573.3842500000001,11,8,67,3,1
2019-03-08 12:00:00,558.9102499999999,12,8,67,3,1
2019-03-08 13:00:00,582.5162499999999,13,8,67,3,1
2019-03-08 14:00:00,572.8715,14,8,67,3,1
2019-03-08 15:00:00,566.83725,15,8,67,3,1
2019-03-08 16:00:00,562.95875,16,8,67,3,1
2019-03-08 17:00:00,559.23475,17,8,67,3,1
2019-03-08 18:00:00,579.88325,18,8,67,3,1
2019-03-08 19:00:00,566.068,19,8,67,3,1
2019-03-08 20:00:00,521.38125,20,8,67,3,1
2019-03-08 21:00:00,492.61074999999994,21,8,67,3,1
2019-03-08 22:00:00,495.00825,22,8,67,3,1
2019-03-08 23:00:00,452.908,23,8,67,3,1
2019-03-09 00:00:00,402.11924999999997,0,9,68,3,1
2019-03-09 01:00:00,376.90225000000004,1,9,68,3,1
2019-03-09 02:00:00,357.81550000000004,2,9,68,3,1
2019-03-09 03:00:00,343.923,3,9,68,3,1
2019-03-09 04:00:00,335.50775000000004,4,9,68,3,1
2019-03-09 05:00:00,347.83450000000005,5,9,68,3,1
2019-03-09 06:00:00,359.12125,6,9,68,3,1
2019-03-09 07:00:00,358.21375,7,9,68,3,1
2019-03-09 08:00:00,391.74850000000004,8,9,68,3,1
2019-03-09 09:00:00,413.42225,9,9,68,3,1
2019-03-09 10:00:00,413.162,10,9,68,3,1
2019-03-09 11:00:00,425.374,11,9,68,3,1
2019-03-09 12:00:00,442.3905,12,9,68,3,1
2019-03-09 13:00:00,468.68375,13,9,68,3,1
2019-03-09 14:00:00,471.159,14,9,68,3,1
2019-03-09 15:00:00,482.4275,15,9,68,3,1
2019-03-09 16:00:00,471.39574999999996,16,9,68,3,1
2019-03-09 17:00:00,465.35699999999997,17,9,68,3,1
2019-03-09 18:00:00,510.43125,18,9,68,3,1
2019-03-09 19:00:00,501.69399999999996,19,9,68,3,1
2019-03-09 20:00:00,510.60274999999996,20,9,68,3,1
2019-03-09 21:00:00,483.793,21,9,68,3,1
2019-03-09 22:00:00,454.33349999999996,22,9,68,3,1
2019-03-09 23:00:00,421.975,23,9,68,3,1
2019-03-10 00:00:00,416.36850000000004,0,10,69,3,1
2019-03-10 01:00:00,401.20310000000006,1,10,69,3,1
2019-03-10 02:00:00,386.1549,2,10,69,3,1
2019-03-10 03:00:00,362.391,3,10,69,3,1
2019-03-10 04:00:00,353.01175,4,10,69,3,1
2019-03-10 05:00:00,357.86475,5,10,69,3,1
2019-03-10 06:00:00,358.753,6,10,69,3,1
2019-03-10 07:00:00,341.46375,7,10,69,3,1
2019-03-10 08:00:00,334.25800000000004,8,10,69,3,1
2019-03-10 09:00:00,344.5905,9,10,69,3,1
2019-03-10 10:00:00,347.94124999999997,10,10,69,3,1
2019-03-10 11:00:00,372.13375,11,10,69,3,1
2019-03-10 12:00:00,381.414,12,10,69,3,1
2019-03-10 13:00:00,397.23275,13,10,69,3,1
2019-03-10 14:00:00,407.88975000000005,14,10,69,3,1
2019-03-10 15:00:00,405.42825,15,10,69,3,1
2019-03-10 16:00:00,425.28175,16,10,69,3,1
2019-03-10 17:00:00,435.4095,17,10,69,3,1
2019-03-10 18:00:00,458.56624999999997,18,10,69,3,1
2019-03-10 19:00:00,491.55825,19,10,69,3,1
2019-03-10 20:00:00,491.121,20,10,69,3,1
2019-03-10 21:00:00,476.54249999999996,21,10,69,3,1
2019-03-10 22:00:00,474.71824999999995,22,10,69,3,1
2019-03-10 23:00:00,463.79675,23,10,69,3,1
2019-03-11 00:00:00,442.50624999999997,0,11,70,3,1
2019-03-11 01:00:00,402.16775,1,11,70,3,1
2019-03-11 02:00:00,380.4875,2,11,70,3,1
2019-03-11 03:00:00,363.08124999999995,3,11,70,3,1
2019-03-11 04:00:00,358.964,4,11,70,3,1
2019-03-11 05:00:00,375.3265,5,11,70,3,1
2019-03-11 06:00:00,431.03549999999996,6,11,70,3,1
2019-03-11 07:00:00,446.3985,7,11,70,3,1
2019-03-11 08:00:00,489.93025,8,11,70,3,1
2019-03-11 09:00:00,539.9765,9,11,70,3,1
2019-03-11 10:00:00,577.0725,10,11,70,3,1
2019-03-11 11:00:00,605.023,11,11,70,3,1
2019-03-11 12:00:00,616.163,12,11,70,3,1
2019-03-11 13:00:00,615.4532499999999,13,11,70,3,1
2019-03-11 14:00:00,610.8935,14,11,70,3,1
2019-03-11 15:00:00,621.923,15,11,70,3,1
2019-03-11 16:00:00,603.9254999999999,16,11,70,3,1
2019-03-11 17:00:00,592.86075,17,11,70,3,1
2019-03-11 18:00:00,600.4965,18,11,70,3,1
2019-03-11 19:00:00,610.0219999999999,19,11,70,3,1
2019-03-11 20:00:00,576.8755,20,11,70,3,1
2019-03-11 21:00:00,541.676,21,11,70,3,1
2019-03-11 22:00:00,535.0582499999999,22,11,70,3,1
2019-03-11 23:00:00,458.03099999999995,23,11,70,3,1
2019-03-12 00:00:00,431.69375,0,12,71,3,1
2019-03-12 01:00:00,420.48375,1,12,71,3,1
2019-03-12 02:00:00,380.9095,2,12,71,3,1
2019-03-12 03:00:00,361.20175,3,12,71,3,1
2019-03-12 04:00:00,373.1925,4,12,71,3,1
2019-03-12 05:00:00,382.371,5,12,71,3,1
2019-03-12 06:00:00,425.698,6,12,71,3,1
2019-03-12 07:00:00,434.08425,7,12,71,3,1
2019-03-12 08:00:00,485.0765,8,12,71,3,1
2019-03-12 09:00:00,539.7507499999999,9,12,71,3,1
2019-03-12 10:00:00,551.3164999999999,10,12,71,3,1
2019-03-12 11:00:00,580.8227499999999,11,12,71,3,1
2019-03-12 12:00:00,628.3185,12,12,71,3,1
2019-03-12 13:00:00,598.1205,13,12,71,3,1
2019-03-12 14:00:00,605.34475,14,12,71,3,1
2019-03-12 15:00:00,613.0575,15,12,71,3,1
2019-03-12 16:00:00,602.91,16,12,71,3,1
2019-03-12 17:00:00,579.8844999999999,17,12,71,3,1
2019-03-12 18:00:00,607.566,18,12,71,3,1
2019-03-12 19:00:00,615.739,19,12,71,3,1
2019-03-12 20:00:00,581.3217500000001,20,12,71,3,1
2019-03-12 21:00:00,556.38275,21,12,71,3,1
2019-03-12 22:00:00,528.09975,22,12,71,3,1
2019-03-12 23:00:00,465.75699999999995,23,12,71,3,1
2019-03-13 00:00:00,413.95425,0,13,72,3,1
2019-03-13 01:00:00,387.16775,1,13,72,3,1
2019-03-13 02:00:00,364.613,2,13,72,3,1
2019-03-13 03:00:00,354.51825,3,13,72,3,1
