DateTime,Load,Hour,Day,DayYear,Month,Season
2014-12-31 23:00:00,378.31299999999993,23,31,365,12,4
2015-01-01 00:00:00,364.86425,0,1,1,1,1
2015-01-01 01:00:00,365.3265,1,1,1,1,1
2015-01-01 02:00:00,360.30875000000003,2,1,1,1,1
2015-01-01 03:00:00,365.35675,3,1,1,1,1
2015-01-01 04:00:00,360.844,4,1,1,1,1
2015-01-01 05:00:00,367.05899999999997,5,1,1,1,1
2015-01-01 06:00:00,369.59825,6,1,1,1,1
2015-01-01 07:00:00,344.12725,7,1,1,1,1
2015-01-01 08:00:00,331.6195,8,1,1,1,1
2015-01-01 09:00:00,326.1485,9,1,1,1,1
2015-01-01 10:00:00,326.28775,10,1,1,1,1
2015-01-01 11:00:00,320.3355,11,1,1,1,1
2015-01-01 12:00:00,322.1305,12,1,1,1,1
2015-01-01 13:00:00,329.834,13,1,1,1,1
2015-01-01 14:00:00,328.784,14,1,1,1,1
2015-01-01 15:00:00,347.07550000000003,15,1,1,1,1
2015-01-01 16:00:00,369.11625,16,1,1,1,1
2015-01-01 17:00:00,405.682,17,1,1,1,1
2015-01-01 18:00:00,403.538,18,1,1,1,1
2015-01-01 19:00:00,393.7165,19,1,1,1,1
2015-01-01 20:00:00,386.0185,20,1,1,1,1
2015-01-01 21:00:00,386.69775000000004,21,1,1,1,1
2015-01-01 22:00:00,371.09950000000003,22,1,1,1,1
2015-01-01 23:00:00,372.587,23,1,1,1,1
2015-01-02 00:00:00,364.52075,0,2,2,1,1
2015-01-02 01:00:00,359.487,1,2,2,1,1
2015-01-02 02:00:00,364.67475,2,2,2,1,1
2015-01-02 03:00:00,359.05375000000004,3,2,2,1,1
2015-01-02 04:00:00,365.876,4,2,2,1,1
2015-01-02 05:00:00,363.59625,5,2,2,1,1
2015-01-02 06:00:00,371.8075,6,2,2,1,1
2015-01-02 07:00:00,343.8,7,2,2,1,1
2015-01-02 08:00:00,329.35900000000004,8,2,2,1,1
2015-01-02 09:00:00,329.98825,9,2,2,1,1
2015-01-02 10:00:00,330.31275,10,2,2,1,1
2015-01-02 11:00:00,331.904,11,2,2,1,1
2015-01-02 12:00:00,346.34,12,2,2,1,1
2015-01-02 13:00:00,344.17025,13,2,2,1,1
2015-01-02 14:00:00,358.755,14,2,2,1,1
2015-01-02 15:00:00,373.74175,15,2,2,1,1
2015-01-02 16:00:00,382.2105,16,2,2,1,1
2015-01-02 17:00:00,417.12825,17,2,2,1,1
2015-01-02 18:00:00,413.67150000000004,18,2,2,1,1
2015-01-02 19:00:00,400.13874999999996,19,2,2,1,1
2015-01-02 20:00:00,393.82925,20,2,2,1,1
2015-01-02 21:00:00,386.8075,21,2,2,1,1
2015-01-02 22:00:00,372.68899999999996,22,2,2,1,1
2015-01-02 23:00:00,375.5815,23,2,2,1,1
2015-01-03 00:00:00,365.42724999999996,0,3,3,1,1
2015-01-03 01:00:00,363.94175,1,3,3,1,1
2015-01-03 02:00:00,366.51025000000004,2,3,3,1,1
2015-01-03 03:00:00,357.84425,3,3,3,1,1
2015-01-03 04:00:00,364.37675,4,3,3,1,1
2015-01-03 05:00:00,368.20050000000003,5,3,3,1,1
2015-01-03 06:00:00,390.48249999999996,6,3,3,1,1
2015-01-03 07:00:00,368.7325,7,3,3,1,1
2015-01-03 08:00:00,376.5035,8,3,3,1,1
2015-01-03 09:00:00,372.12075,9,3,3,1,1
2015-01-03 10:00:00,377.807,10,3,3,1,1
2015-01-03 11:00:00,380.1445,11,3,3,1,1
2015-01-03 12:00:00,400.77524999999997,12,3,3,1,1
2015-01-03 13:00:00,434.10875000000004,13,3,3,1,1
2015-01-03 14:00:00,449.47675,14,3,3,1,1
2015-01-03 15:00:00,460.8475,15,3,3,1,1
2015-01-03 16:00:00,485.45725,16,3,3,1,1
2015-01-03 17:00:00,528.869,17,3,3,1,1
2015-01-03 18:00:00,491.498,18,3,3,1,1
2015-01-03 19:00:00,508.21375,19,3,3,1,1
2015-01-03 20:00:00,515.0250000000001,20,3,3,1,1
2015-01-03 21:00:00,499.75775,21,3,3,1,1
2015-01-03 22:00:00,466.42475,22,3,3,1,1
2015-01-03 23:00:00,435.5465,23,3,3,1,1
2015-01-04 00:00:00,425.3865,0,4,4,1,1
2015-01-04 01:00:00,415.3865,1,4,4,1,1
2015-01-04 02:00:00,400.2495,2,4,4,1,1
2015-01-04 03:00:00,395.1255,3,4,4,1,1
2015-01-04 04:00:00,381.79599999999994,4,4,4,1,1
2015-01-04 05:00:00,391.39025000000004,5,4,4,1,1
2015-01-04 06:00:00,399.83675000000005,6,4,4,1,1
2015-01-04 07:00:00,364.3355,7,4,4,1,1
2015-01-04 08:00:00,360.81025,8,4,4,1,1
2015-01-04 09:00:00,369.47325,9,4,4,1,1
2015-01-04 10:00:00,378.03,10,4,4,1,1
2015-01-04 11:00:00,381.55825,11,4,4,1,1
2015-01-04 12:00:00,413.44825,12,4,4,1,1
2015-01-04 13:00:00,432.45375,13,4,4,1,1
2015-01-04 14:00:00,442.752,14,4,4,1,1
2015-01-04 15:00:00,458.09299999999996,15,4,4,1,1
2015-01-04 16:00:00,478.19925,16,4,4,1,1
2015-01-04 17:00:00,524.8665000000001,17,4,4,1,1
2015-01-04 18:00:00,542.131,18,4,4,1,1
2015-01-04 19:00:00,550.12125,19,4,4,1,1
2015-01-04 20:00:00,552.92275,20,4,4,1,1
2015-01-04 21:00:00,544.41575,21,4,4,1,1
2015-01-04 22:00:00,525.50175,22,4,4,1,1
2015-01-04 23:00:00,476.83575,23,4,4,1,1
2015-01-05 00:00:00,444.359,0,5,5,1,1
2015-01-05 01:00:00,416.08775,1,5,5,1,1
2015-01-05 02:00:00,400.4595,2,5,5,1,1
2015-01-05 03:00:00,389.96475,3,5,5,1,1
2015-01-05 04:00:00,395.5505,4,5,5,1,1
2015-01-05 05:00:00,401.8615,5,5,5,1,1
2015-01-05 06:00:00,487.07975,6,5,5,1,1
2015-01-05 07:00:00,505.66100000000006,7,5,5,1,1
2015-01-05 08:00:00,576.209,8,5,5,1,1
2015-01-05 09:00:00,626.43425,9,5,5,1,1
2015-01-05 10:00:00,658.3895,10,5,5,1,1
2015-01-05 11:00:00,661.0020000000001,11,5,5,1,1
2015-01-05 12:00:00,641.69825,12,5,5,1,1
2015-01-05 13:00:00,653.21775,13,5,5,1,1
2015-01-05 14:00:00,653.6895,14,5,5,1,1
2015-01-05 15:00:00,637.218,15,5,5,1,1
2015-01-05 16:00:00,665.264,16,5,5,1,1
2015-01-05 17:00:00,698.86475,17,5,5,1,1
2015-01-05 18:00:00,676.5995,18,5,5,1,1
2015-01-05 19:00:00,694.76525,19,5,5,1,1
2015-01-05 20:00:00,648.8407500000001,20,5,5,1,1
2015-01-05 21:00:00,642.4765,21,5,5,1,1
2015-01-05 22:00:00,590.21925,22,5,5,1,1
2015-01-05 23:00:00,528.60375,23,5,5,1,1
2015-01-06 00:00:00,482.08400000000006,0,6,6,1,1
2015-01-06 01:00:00,447.302,1,6,6,1,1
2015-01-06 02:00:00,430.19775,2,6,6,1,1
2015-01-06 03:00:00,425.15425,3,6,6,1,1
2015-01-06 04:00:00,410.52324999999996,4,6,6,1,1
2015-01-06 05:00:00,438.8885,5,6,6,1,1
2015-01-06 06:00:00,515.74,6,6,6,1,1
2015-01-06 07:00:00,543.475,7,6,6,1,1
2015-01-06 08:00:00,620.3265,8,6,6,1,1
2015-01-06 09:00:00,648.8735,9,6,6,1,1
2015-01-06 10:00:00,627.90675,10,6,6,1,1
2015-01-06 11:00:00,640.7012500000001,11,6,6,1,1
2015-01-06 12:00:00,627.9014999999999,12,6,6,1,1
2015-01-06 13:00:00,661.2835,13,6,6,1,1
2015-01-06 14:00:00,663.8995,14,6,6,1,1
2015-01-06 15:00:00,665.49275,15,6,6,1,1
2015-01-06 16:00:00,658.33025,16,6,6,1,1
2015-01-06 17:00:00,692.6807499999999,17,6,6,1,1
2015-01-06 18:00:00,678.9694999999999,18,6,6,1,1
2015-01-06 19:00:00,678.51875,19,6,6,1,1
2015-01-06 20:00:00,659.45875,20,6,6,1,1
2015-01-06 21:00:00,631.1385,21,6,6,1,1
2015-01-06 22:00:00,581.6229999999999,22,6,6,1,1
2015-01-06 23:00:00,511.3205,23,6,6,1,1
2015-01-07 00:00:00,482.3455,0,7,7,1,1
2015-01-07 01:00:00,456.95375,1,7,7,1,1
2015-01-07 02:00:00,438.60299999999995,2,7,7,1,1
2015-01-07 03:00:00,424.17375000000004,3,7,7,1,1
2015-01-07 04:00:00,422.30975,4,7,7,1,1
2015-01-07 05:00:00,437.20775,5,7,7,1,1
2015-01-07 06:00:00,530.434,6,7,7,1,1
2015-01-07 07:00:00,542.6545,7,7,7,1,1
2015-01-07 08:00:00,604.07125,8,7,7,1,1
2015-01-07 09:00:00,632.6285,9,7,7,1,1
2015-01-07 10:00:00,622.78,10,7,7,1,1
2015-01-07 11:00:00,626.86775,11,7,7,1,1
2015-01-07 12:00:00,614.23775,12,7,7,1,1
2015-01-07 13:00:00,624.965,13,7,7,1,1
2015-01-07 14:00:00,637.56825,14,7,7,1,1
2015-01-07 15:00:00,632.8505,15,7,7,1,1
2015-01-07 16:00:00,654.86375,16,7,7,1,1
2015-01-07 17:00:00,716.9135,17,7,7,1,1
2015-01-07 18:00:00,687.99125,18,7,7,1,1
2015-01-07 19:00:00,706.424,19,7,7,1,1
2015-01-07 20:00:00,660.07725,20,7,7,1,1
2015-01-07 21:00:00,658.01675,21,7,7,1,1
2015-01-07 22:00:00,593.97675,22,7,7,1,1
2015-01-07 23:00:00,528.85875,23,7,7,1,1
2015-01-08 00:00:00,492.77049999999997,0,8,8,1,1
2015-01-08 01:00:00,461.5455,1,8,8,1,1
2015-01-08 02:00:00,433.412,2,8,8,1,1
2015-01-08 03:00:00,421.91375,3,8,8,1,1
2015-01-08 04:00:00,422.22425,4,8,8,1,1
2015-01-08 05:00:00,434.04049999999995,5,8,8,1,1
2015-01-08 06:00:00,533.795,6,8,8,1,1
2015-01-08 07:00:00,559.14575,7,8,8,1,1
2015-01-08 08:00:00,619.8729999999999,8,8,8,1,1
2015-01-08 09:00:00,657.64,9,8,8,1,1
2015-01-08 10:00:00,672.2012500000001,10,8,8,1,1
2015-01-08 11:00:00,680.476,11,8,8,1,1
2015-01-08 12:00:00,651.74175,12,8,8,1,1
2015-01-08 13:00:00,678.8779999999999,13,8,8,1,1
2015-01-08 14:00:00,691.5995,14,8,8,1,1
2015-01-08 15:00:00,685.4467500000001,15,8,8,1,1
2015-01-08 16:00:00,704.1927499999999,16,8,8,1,1
2015-01-08 17:00:00,744.91925,17,8,8,1,1
2015-01-08 18:00:00,725.77575,18,8,8,1,1
2015-01-08 19:00:00,715.741,19,8,8,1,1
2015-01-08 20:00:00,676.83325,20,8,8,1,1
2015-01-08 21:00:00,641.65,21,8,8,1,1
2015-01-08 22:00:00,597.528,22,8,8,1,1
2015-01-08 23:00:00,521.55425,23,8,8,1,1
2015-01-09 00:00:00,501.79975,0,9,9,1,1
2015-01-09 01:00:00,469.14750000000004,1,9,9,1,1
2015-01-09 02:00:00,438.31399999999996,2,9,9,1,1
2015-01-09 03:00:00,428.02549999999997,3,9,9,1,1
2015-01-09 04:00:00,424.76425,4,9,9,1,1
2015-01-09 05:00:00,434.29225,5,9,9,1,1
2015-01-09 06:00:00,535.2695,6,9,9,1,1
2015-01-09 07:00:00,574.55675,7,9,9,1,1
2015-01-09 08:00:00,647.489,8,9,9,1,1
2015-01-09 09:00:00,663.32275,9,9,9,1,1
2015-01-09 10:00:00,689.52325,10,9,9,1,1
2015-01-09 11:00:00,717.85975,11,9,9,1,1
2015-01-09 12:00:00,715.4012500000001,12,9,9,1,1
2015-01-09 13:00:00,711.15825,13,9,9,1,1
2015-01-09 14:00:00,712.1815,14,9,9,1,1
2015-01-09 15:00:00,713.17975,15,9,9,1,1
2015-01-09 16:00:00,722.362,16,9,9,1,1
2015-01-09 17:00:00,742.4375,17,9,9,1,1
2015-01-09 18:00:00,689.9884999999999,18,9,9,1,1
2015-01-09 19:00:00,682.3584999999999,19,9,9,1,1
2015-01-09 20:00:00,645.5735,20,9,9,1,1
2015-01-09 21:00:00,586.7352500000001,21,9,9,1,1
2015-01-09 22:00:00,567.0445,22,9,9,1,1
2015-01-09 23:00:00,510.96825,23,9,9,1,1
2015-01-10 00:00:00,469.914,0,10,10,1,1
2015-01-10 01:00:00,455.63374999999996,1,10,10,1,1
2015-01-10 02:00:00,429.45175,2,10,10,1,1
2015-01-10 03:00:00,412.15425,3,10,10,1,1
2015-01-10 04:00:00,414.40425000000005,4,10,10,1,1
2015-01-10 05:00:00,417.888,5,10,10,1,1
2015-01-10 06:00:00,445.582,6,10,10,1,1
2015-01-10 07:00:00,433.0475,7,10,10,1,1
2015-01-10 08:00:00,478.48449999999997,8,10,10,1,1
2015-01-10 09:00:00,502.73924999999997,9,10,10,1,1
2015-01-10 10:00:00,523.31625,10,10,10,1,1
2015-01-10 11:00:00,536.082,11,10,10,1,1
2015-01-10 12:00:00,560.43775,12,10,10,1,1
2015-01-10 13:00:00,552.2982499999999,13,10,10,1,1
2015-01-10 14:00:00,571.02125,14,10,10,1,1
2015-01-10 15:00:00,568.5815,15,10,10,1,1
2015-01-10 16:00:00,608.7677500000001,16,10,10,1,1
2015-01-10 17:00:00,643.59925,17,10,10,1,1
2015-01-10 18:00:00,619.38275,18,10,10,1,1
2015-01-10 19:00:00,591.335,19,10,10,1,1
2015-01-10 20:00:00,588.42525,20,10,10,1,1
2015-01-10 21:00:00,585.36775,21,10,10,1,1
2015-01-10 22:00:00,526.20625,22,10,10,1,1
2015-01-10 23:00:00,506.667,23,10,10,1,1
2015-01-11 00:00:00,495.04875,0,11,11,1,1
2015-01-11 01:00:00,470.3925,1,11,11,1,1
2015-01-11 02:00:00,456.27575,2,11,11,1,1
2015-01-11 03:00:00,435.36025,3,11,11,1,1
2015-01-11 04:00:00,427.6725,4,11,11,1,1
2015-01-11 05:00:00,428.532,5,11,11,1,1
2015-01-11 06:00:00,441.923,6,11,11,1,1
2015-01-11 07:00:00,421.1585,7,11,11,1,1
2015-01-11 08:00:00,425.459,8,11,11,1,1
2015-01-11 09:00:00,432.28625,9,11,11,1,1
2015-01-11 10:00:00,463.1065,10,11,11,1,1
2015-01-11 11:00:00,491.7434999999999,11,11,11,1,1
2015-01-11 12:00:00,506.78725,12,11,11,1,1
2015-01-11 13:00:00,524.884,13,11,11,1,1
2015-01-11 14:00:00,520.66575,14,11,11,1,1
2015-01-11 15:00:00,538.5715,15,11,11,1,1
2015-01-11 16:00:00,580.4292499999999,16,11,11,1,1
2015-01-11 17:00:00,617.9962499999999,17,11,11,1,1
2015-01-11 18:00:00,610.14275,18,11,11,1,1
2015-01-11 19:00:00,601.6745,19,11,11,1,1
2015-01-11 20:00:00,600.1755,20,11,11,1,1
2015-01-11 21:00:00,593.91175,21,11,11,1,1
2015-01-11 22:00:00,556.11925,22,11,11,1,1
2015-01-11 23:00:00,546.5865,23,11,11,1,1
2015-01-12 00:00:00,498.918,0,12,12,1,1
2015-01-12 01:00:00,466.475,1,12,12,1,1
2015-01-12 02:00:00,459.86575000000005,2,12,12,1,1
2015-01-12 03:00:00,426.02475000000004,3,12,12,1,1
2015-01-12 04:00:00,418.3415,4,12,12,1,1
2015-01-12 05:00:00,429.4855,5,12,12,1,1
2015-01-12 06:00:00,518.8795,6,12,12,1,1
2015-01-12 07:00:00,537.162,7,12,12,1,1
2015-01-12 08:00:00,591.9085,8,12,12,1,1
2015-01-12 09:00:00,639.78025,9,12,12,1,1
2015-01-12 10:00:00,700.6610000000001,10,12,12,1,1
2015-01-12 11:00:00,705.48225,11,12,12,1,1
2015-01-12 12:00:00,708.10925,12,12,12,1,1
2015-01-12 13:00:00,716.3802499999999,13,12,12,1,1
2015-01-12 14:00:00,697.244,14,12,12,1,1
2015-01-12 15:00:00,709.6957500000001,15,12,12,1,1
2015-01-12 16:00:00,711.64675,16,12,12,1,1
2015-01-12 17:00:00,755.181,17,12,12,1,1
2015-01-12 18:00:00,725.36475,18,12,12,1,1
2015-01-12 19:00:00,725.1867500000001,19,12,12,1,1
2015-01-12 20:00:00,676.85875,20,12,12,1,1
2015-01-12 21:00:00,658.89975,21,12,12,1,1
2015-01-12 22:00:00,604.88675,22,12,12,1,1
2015-01-12 23:00:00,545.4995,23,12,12,1,1
2015-01-13 00:00:00,491.3945,0,13,13,1,1
2015-01-13 01:00:00,446.52875,1,13,13,1,1
2015-01-13 02:00:00,434.57075,2,13,13,1,1
2015-01-13 03:00:00,418.10450000000003,3,13,13,1,1
2015-01-13 04:00:00,410.69399999999996,4,13,13,1,1
2015-01-13 05:00:00,423.52750000000003,5,13,13,1,1
2015-01-13 06:00:00,515.80925,6,13,13,1,1
2015-01-13 07:00:00,538.01325,7,13,13,1,1
2015-01-13 08:00:00,616.2674999999999,8,13,13,1,1
2015-01-13 09:00:00,660.0395,9,13,13,1,1
2015-01-13 10:00:00,695.0475,10,13,13,1,1
2015-01-13 11:00:00,688.879,11,13,13,1,1
2015-01-13 12:00:00,700.2795,12,13,13,1,1
2015-01-13 13:00:00,743.837,13,13,13,1,1
2015-01-13 14:00:00,739.44875,14,13,13,1,1
2015-01-13 15:00:00,764.1335,15,13,13,1,1
2015-01-13 16:00:00,750.5815,16,13,13,1,1
2015-01-13 17:00:00,777.733,17,13,13,1,1
2015-01-13 18:00:00,756.16225,18,13,13,1,1
2015-01-13 19:00:00,729.00625,19,13,13,1,1
2015-01-13 20:00:00,677.54275,20,13,13,1,1
2015-01-13 21:00:00,663.09225,21,13,13,1,1
2015-01-13 22:00:00,611.236,22,13,13,1,1
2015-01-13 23:00:00,547.0487499999999,23,13,13,1,1
2015-01-14 00:00:00,476.419,0,14,14,1,1
2015-01-14 01:00:00,473.339,1,14,14,1,1
2015-01-14 02:00:00,433.95,2,14,14,1,1
2015-01-14 03:00:00,426.165,3,14,14,1,1
2015-01-14 04:00:00,417.81575,4,14,14,1,1
2015-01-14 05:00:00,414.125,5,14,14,1,1
2015-01-14 06:00:00,509.09499999999997,6,14,14,1,1
2015-01-14 07:00:00,532.308,7,14,14,1,1
2015-01-14 08:00:00,596.6152500000001,8,14,14,1,1
2015-01-14 09:00:00,654.28025,9,14,14,1,1
2015-01-14 10:00:00,695.4064999999999,10,14,14,1,1
2015-01-14 11:00:00,711.7075,11,14,14,1,1
2015-01-14 12:00:00,702.46975,12,14,14,1,1
2015-01-14 13:00:00,707.36325,13,14,14,1,1
2015-01-14 14:00:00,710.33125,14,14,14,1,1
2015-01-14 15:00:00,706.04075,15,14,14,1,1
2015-01-14 16:00:00,710.231,16,14,14,1,1
2015-01-14 17:00:00,761.52225,17,14,14,1,1
2015-01-14 18:00:00,726.2107500000001,18,14,14,1,1
2015-01-14 19:00:00,724.56825,19,14,14,1,1
2015-01-14 20:00:00,689.236,20,14,14,1,1
2015-01-14 21:00:00,669.5657500000001,21,14,14,1,1
2015-01-14 22:00:00,612.556,22,14,14,1,1
2015-01-14 23:00:00,559.23,23,14,14,1,1
2015-01-15 00:00:00,506.0605,0,15,15,1,1
2015-01-15 01:00:00,482.449,1,15,15,1,1
2015-01-15 02:00:00,455.45375,2,15,15,1,1
2015-01-15 03:00:00,442.37399999999997,3,15,15,1,1
2015-01-15 04:00:00,429.0925,4,15,15,1,1
2015-01-15 05:00:00,447.7755,5,15,15,1,1
2015-01-15 06:00:00,534.52175,6,15,15,1,1
2015-01-15 07:00:00,562.91525,7,15,15,1,1
2015-01-15 08:00:00,615.1375,8,15,15,1,1
2015-01-15 09:00:00,670.6869999999999,9,15,15,1,1
2015-01-15 10:00:00,686.15275,10,15,15,1,1
2015-01-15 11:00:00,700.04475,11,15,15,1,1
2015-01-15 12:00:00,684.56675,12,15,15,1,1
2015-01-15 13:00:00,692.514,13,15,15,1,1
2015-01-15 14:00:00,695.337,14,15,15,1,1
2015-01-15 15:00:00,722.11275,15,15,15,1,1
2015-01-15 16:00:00,737.38325,16,15,15,1,1
2015-01-15 17:00:00,771.90375,17,15,15,1,1
2015-01-15 18:00:00,742.481,18,15,15,1,1
2015-01-15 19:00:00,737.92425,19,15,15,1,1
2015-01-15 20:00:00,685.4265,20,15,15,1,1
2015-01-15 21:00:00,686.1012499999999,21,15,15,1,1
2015-01-15 22:00:00,618.232,22,15,15,1,1
2015-01-15 23:00:00,556.9680000000001,23,15,15,1,1
2015-01-16 00:00:00,520.18425,0,16,16,1,1
2015-01-16 01:00:00,488.7505,1,16,16,1,1
2015-01-16 02:00:00,454.7095,2,16,16,1,1
2015-01-16 03:00:00,435.821,3,16,16,1,1
2015-01-16 04:00:00,433.81275,4,16,16,1,1
2015-01-16 05:00:00,444.48625000000004,5,16,16,1,1
2015-01-16 06:00:00,526.52625,6,16,16,1,1
2015-01-16 07:00:00,534.626,7,16,16,1,1
2015-01-16 08:00:00,599.24325,8,16,16,1,1
2015-01-16 09:00:00,646.4,9,16,16,1,1
2015-01-16 10:00:00,659.396,10,16,16,1,1
2015-01-16 11:00:00,668.913,11,16,16,1,1
2015-01-16 12:00:00,678.803,12,16,16,1,1
2015-01-16 13:00:00,673.6152500000001,13,16,16,1,1
2015-01-16 14:00:00,668.2205,14,16,16,1,1
2015-01-16 15:00:00,676.1502499999999,15,16,16,1,1
2015-01-16 16:00:00,674.98825,16,16,16,1,1
2015-01-16 17:00:00,706.82025,17,16,16,1,1
2015-01-16 18:00:00,713.301,18,16,16,1,1
2015-01-16 19:00:00,677.35625,19,16,16,1,1
2015-01-16 20:00:00,641.7085000000001,20,16,16,1,1
2015-01-16 21:00:00,628.0375,21,16,16,1,1
2015-01-16 22:00:00,591.353,22,16,16,1,1
2015-01-16 23:00:00,520.717,23,16,16,1,1
2015-01-17 00:00:00,488.26625,0,17,17,1,1
2015-01-17 01:00:00,479.509,1,17,17,1,1
2015-01-17 02:00:00,451.9355,2,17,17,1,1
2015-01-17 03:00:00,436.13975000000005,3,17,17,1,1
2015-01-17 04:00:00,426.005,4,17,17,1,1
2015-01-17 05:00:00,429.832,5,17,17,1,1
2015-01-17 06:00:00,465.5075,6,17,17,1,1
2015-01-17 07:00:00,441.25424999999996,7,17,17,1,1
2015-01-17 08:00:00,472.958,8,17,17,1,1
2015-01-17 09:00:00,483.94350000000003,9,17,17,1,1
2015-01-17 10:00:00,490.10025,10,17,17,1,1
2015-01-17 11:00:00,488.901,11,17,17,1,1
2015-01-17 12:00:00,521.376,12,17,17,1,1
2015-01-17 13:00:00,530.3315,13,17,17,1,1
2015-01-17 14:00:00,519.55625,14,17,17,1,1
2015-01-17 15:00:00,535.31325,15,17,17,1,1
2015-01-17 16:00:00,555.4745,16,17,17,1,1
2015-01-17 17:00:00,602.48875,17,17,17,1,1
2015-01-17 18:00:00,598.266,18,17,17,1,1
2015-01-17 19:00:00,594.7057500000001,19,17,17,1,1
2015-01-17 20:00:00,572.2337499999999,20,17,17,1,1
2015-01-17 21:00:00,588.49675,21,17,17,1,1
2015-01-17 22:00:00,531.425,22,17,17,1,1
2015-01-17 23:00:00,522.959,23,17,17,1,1
2015-01-18 00:00:00,483.88100000000003,0,18,18,1,1
2015-01-18 01:00:00,459.993,1,18,18,1,1
2015-01-18 02:00:00,447.52675,2,18,18,1,1
2015-01-18 03:00:00,429.46425,3,18,18,1,1
2015-01-18 04:00:00,427.78774999999996,4,18,18,1,1
2015-01-18 05:00:00,426.73549999999994,5,18,18,1,1
2015-01-18 06:00:00,439.05775,6,18,18,1,1
2015-01-18 07:00:00,410.25325,7,18,18,1,1
2015-01-18 08:00:00,424.7815,8,18,18,1,1
2015-01-18 09:00:00,425.44,9,18,18,1,1
2015-01-18 10:00:00,445.33275000000003,10,18,18,1,1
2015-01-18 11:00:00,438.80724999999995,11,18,18,1,1
2015-01-18 12:00:00,433.00275,12,18,18,1,1
2015-01-18 13:00:00,447.98699999999997,13,18,18,1,1
2015-01-18 14:00:00,472.90575,14,18,18,1,1
2015-01-18 15:00:00,487.15325,15,18,18,1,1
2015-01-18 16:00:00,509.24199999999996,16,18,18,1,1
2015-01-18 17:00:00,571.20675,17,18,18,1,1
2015-01-18 18:00:00,604.6455000000001,18,18,18,1,1
2015-01-18 19:00:00,601.5965,19,18,18,1,1
2015-01-18 20:00:00,574.89225,20,18,18,1,1
2015-01-18 21:00:00,579.04075,21,18,18,1,1
2015-01-18 22:00:00,537.653,22,18,18,1,1
2015-01-18 23:00:00,520.0265,23,18,18,1,1
2015-01-19 00:00:00,494.2605,0,19,19,1,1
2015-01-19 01:00:00,474.36775,1,19,19,1,1
2015-01-19 02:00:00,456.00800000000004,2,19,19,1,1
2015-01-19 03:00:00,439.776,3,19,19,1,1
2015-01-19 04:00:00,431.07925,4,19,19,1,1
2015-01-19 05:00:00,421.5385,5,19,19,1,1
2015-01-19 06:00:00,431.69975,6,19,19,1,1
2015-01-19 07:00:00,403.77049999999997,7,19,19,1,1
2015-01-19 08:00:00,402.10974999999996,8,19,19,1,1
2015-01-19 09:00:00,418.02725,9,19,19,1,1
2015-01-19 10:00:00,439.83475,10,19,19,1,1
2015-01-19 11:00:00,446.62249999999995,11,19,19,1,1
2015-01-19 12:00:00,455.189,12,19,19,1,1
2015-01-19 13:00:00,466.06624999999997,13,19,19,1,1
2015-01-19 14:00:00,497.26,14,19,19,1,1
2015-01-19 15:00:00,499.5775,15,19,19,1,1
2015-01-19 16:00:00,513.7965,16,19,19,1,1
2015-01-19 17:00:00,539.3240000000001,17,19,19,1,1
2015-01-19 18:00:00,578.455,18,19,19,1,1
2015-01-19 19:00:00,563.16175,19,19,19,1,1
2015-01-19 20:00:00,576.944,20,19,19,1,1
2015-01-19 21:00:00,585.83525,21,19,19,1,1
2015-01-19 22:00:00,584.6157499999999,22,19,19,1,1
2015-01-19 23:00:00,565.5045,23,19,19,1,1
2015-01-20 00:00:00,536.596,0,20,20,1,1
2015-01-20 01:00:00,498.91575,1,20,20,1,1
2015-01-20 02:00:00,447.08525000000003,2,20,20,1,1
2015-01-20 03:00:00,429.91525,3,20,20,1,1
2015-01-20 04:00:00,433.245,4,20,20,1,1
2015-01-20 05:00:00,447.74800000000005,5,20,20,1,1
2015-01-20 06:00:00,554.15525,6,20,20,1,1
2015-01-20 07:00:00,577.5575,7,20,20,1,1
2015-01-20 08:00:00,636.88275,8,20,20,1,1
2015-01-20 09:00:00,677.5395000000001,9,20,20,1,1
2015-01-20 10:00:00,708.6585,10,20,20,1,1
2015-01-20 11:00:00,729.26475,11,20,20,1,1
2015-01-20 12:00:00,750.6252499999999,12,20,20,1,1
2015-01-20 13:00:00,750.24125,13,20,20,1,1
2015-01-20 14:00:00,783.5037500000001,14,20,20,1,1
2015-01-20 15:00:00,784.39725,15,20,20,1,1
2015-01-20 16:00:00,783.84175,16,20,20,1,1
2015-01-20 17:00:00,781.52425,17,20,20,1,1
2015-01-20 18:00:00,769.0975,18,20,20,1,1
2015-01-20 19:00:00,735.45825,19,20,20,1,1
2015-01-20 20:00:00,666.34475,20,20,20,1,1
2015-01-20 21:00:00,644.59975,21,20,20,1,1
2015-01-20 22:00:00,597.4847500000001,22,20,20,1,1
2015-01-20 23:00:00,546.42975,23,20,20,1,1
2015-01-21 00:00:00,523.66425,0,21,21,1,1
2015-01-21 01:00:00,478.58275,1,21,21,1,1
2015-01-21 02:00:00,446.956,2,21,21,1,1
2015-01-21 03:00:00,435.48725,3,21,21,1,1
2015-01-21 04:00:00,430.077,4,21,21,1,1
2015-01-21 05:00:00,439.56624999999997,5,21,21,1,1
2015-01-21 06:00:00,535.3215,6,21,21,1,1
2015-01-21 07:00:00,564.269,7,21,21,1,1
2015-01-21 08:00:00,633.7155,8,21,21,1,1
2015-01-21 09:00:00,667.10075,9,21,21,1,1
