DateTime,RealPower,Hour,Day,DayYear,Month,Season
2017-12-31 23:00:00,0.708,23,31,365,12,4
2018-01-01 00:00:00,0.7017500000000001,0,1,1,1,1
2018-01-01 01:00:00,0.7065,1,1,1,1,1
2018-01-01 02:00:00,0.71375,2,1,1,1,1
2018-01-01 03:00:00,0.7112499999999999,3,1,1,1,1
2018-01-01 04:00:00,0.7035,4,1,1,1,1
2018-01-01 05:00:00,0.69775,5,1,1,1,1
2018-01-01 06:00:00,2.8762499999999998,6,1,1,1,1
2018-01-01 07:00:00,78.16675000000001,7,1,1,1,1
2018-01-01 08:00:00,344.7035,8,1,1,1,1
2018-01-01 09:00:00,653.34525,9,1,1,1,1
2018-01-01 10:00:00,838.9060000000001,10,1,1,1,1
2018-01-01 11:00:00,762.992,11,1,1,1,1
2018-01-01 12:00:00,877.08875,12,1,1,1,1
2018-01-01 13:00:00,574.8285000000001,13,1,1,1,1
2018-01-01 14:00:00,264.6375,14,1,1,1,1
2018-01-01 15:00:00,169.40575,15,1,1,1,1
2018-01-01 16:00:00,34.85025,16,1,1,1,1
2018-01-01 17:00:00,1.7497500000000001,17,1,1,1,1
2018-01-01 18:00:00,0.7095,18,1,1,1,1
2018-01-01 19:00:00,0.7124999999999999,19,1,1,1,1
2018-01-01 20:00:00,0.7114999999999999,20,1,1,1,1
2018-01-01 21:00:00,0.71075,21,1,1,1,1
2018-01-01 22:00:00,0.708,22,1,1,1,1
2018-01-01 23:00:00,0.6944999999999999,23,1,1,1,1
2018-01-02 00:00:00,0.69525,0,2,2,1,1
2018-01-02 01:00:00,0.70375,1,2,2,1,1
2018-01-02 02:00:00,0.70875,2,2,2,1,1
2018-01-02 03:00:00,0.71025,3,2,2,1,1
2018-01-02 04:00:00,0.70225,4,2,2,1,1
2018-01-02 05:00:00,0.70625,5,2,2,1,1
2018-01-02 06:00:00,5.844750000000001,6,2,2,1,1
2018-01-02 07:00:00,116.87375,7,2,2,1,1
2018-01-02 08:00:00,387.88325,8,2,2,1,1
2018-01-02 09:00:00,660.659,9,2,2,1,1
2018-01-02 10:00:00,843.0807500000001,10,2,2,1,1
2018-01-02 11:00:00,926.7565000000001,11,2,2,1,1
2018-01-02 12:00:00,841.1955,12,2,2,1,1
2018-01-02 13:00:00,725.5994999999999,13,2,2,1,1
2018-01-02 14:00:00,556.57,14,2,2,1,1
2018-01-02 15:00:00,226.17350000000002,15,2,2,1,1
2018-01-02 16:00:00,32.37625,16,2,2,1,1
2018-01-02 17:00:00,1.7615,17,2,2,1,1
2018-01-02 18:00:00,0.7085,18,2,2,1,1
2018-01-02 19:00:00,0.70625,19,2,2,1,1
2018-01-02 20:00:00,0.7060000000000001,20,2,2,1,1
2018-01-02 21:00:00,0.70675,21,2,2,1,1
2018-01-02 22:00:00,0.6992499999999999,22,2,2,1,1
2018-01-02 23:00:00,0.69025,23,2,2,1,1
2018-01-03 00:00:00,0.6972499999999999,0,3,3,1,1
2018-01-03 01:00:00,0.7005000000000001,1,3,3,1,1
2018-01-03 02:00:00,0.69675,2,3,3,1,1
2018-01-03 03:00:00,0.6935,3,3,3,1,1
2018-01-03 04:00:00,0.692,4,3,3,1,1
2018-01-03 05:00:00,0.71025,5,3,3,1,1
2018-01-03 06:00:00,1.5975000000000001,6,3,3,1,1
2018-01-03 07:00:00,31.77325,7,3,3,1,1
2018-01-03 08:00:00,127.24325,8,3,3,1,1
2018-01-03 09:00:00,194.85575000000003,9,3,3,1,1
2018-01-03 10:00:00,347.254,10,3,3,1,1
2018-01-03 11:00:00,365.8605,11,3,3,1,1
2018-01-03 12:00:00,401.93175,12,3,3,1,1
2018-01-03 13:00:00,324.75975,13,3,3,1,1
2018-01-03 14:00:00,249.674,14,3,3,1,1
2018-01-03 15:00:00,114.21325,15,3,3,1,1
2018-01-03 16:00:00,12.049000000000001,16,3,3,1,1
2018-01-03 17:00:00,2.1115,17,3,3,1,1
2018-01-03 18:00:00,0.7197499999999999,18,3,3,1,1
2018-01-03 19:00:00,0.71075,19,3,3,1,1
2018-01-03 20:00:00,0.7204999999999999,20,3,3,1,1
2018-01-03 21:00:00,0.7114999999999999,21,3,3,1,1
2018-01-03 22:00:00,0.70475,22,3,3,1,1
2018-01-03 23:00:00,0.7117499999999999,23,3,3,1,1
2018-01-04 00:00:00,0.7052499999999999,0,4,4,1,1
2018-01-04 01:00:00,0.706,1,4,4,1,1
2018-01-04 02:00:00,0.7035,2,4,4,1,1
2018-01-04 03:00:00,0.70875,3,4,4,1,1
2018-01-04 04:00:00,0.7052499999999999,4,4,4,1,1
2018-01-04 05:00:00,0.7097500000000001,5,4,4,1,1
2018-01-04 06:00:00,1.8765,6,4,4,1,1
2018-01-04 07:00:00,71.32900000000001,7,4,4,1,1
2018-01-04 08:00:00,351.7925,8,4,4,1,1
2018-01-04 09:00:00,639.1370000000001,9,4,4,1,1
2018-01-04 10:00:00,817.6712500000001,10,4,4,1,1
2018-01-04 11:00:00,897.5255,11,4,4,1,1
2018-01-04 12:00:00,893.5732499999999,12,4,4,1,1
2018-01-04 13:00:00,777.1897500000001,13,4,4,1,1
2018-01-04 14:00:00,541.994,14,4,4,1,1
2018-01-04 15:00:00,236.60174999999998,15,4,4,1,1
2018-01-04 16:00:00,30.426000000000002,16,4,4,1,1
2018-01-04 17:00:00,1.731,17,4,4,1,1
2018-01-04 18:00:00,0.71,18,4,4,1,1
2018-01-04 19:00:00,0.7129999999999999,19,4,4,1,1
2018-01-04 20:00:00,0.71275,20,4,4,1,1
2018-01-04 21:00:00,0.71075,21,4,4,1,1
2018-01-04 22:00:00,0.716,22,4,4,1,1
2018-01-04 23:00:00,0.702,23,4,4,1,1
2018-01-05 00:00:00,0.7032499999999999,0,5,5,1,1
2018-01-05 01:00:00,0.704,1,5,5,1,1
2018-01-05 02:00:00,0.70775,2,5,5,1,1
2018-01-05 03:00:00,0.70875,3,5,5,1,1
2018-01-05 04:00:00,0.7097500000000001,4,5,5,1,1
2018-01-05 05:00:00,0.7115,5,5,5,1,1
2018-01-05 06:00:00,1.48425,6,5,5,1,1
2018-01-05 07:00:00,70.3005,7,5,5,1,1
2018-01-05 08:00:00,356.95349999999996,8,5,5,1,1
2018-01-05 09:00:00,650.76525,9,5,5,1,1
2018-01-05 10:00:00,833.84675,10,5,5,1,1
2018-01-05 11:00:00,902.2560000000001,11,5,5,1,1
2018-01-05 12:00:00,805.483,12,5,5,1,1
2018-01-05 13:00:00,772.2502499999999,13,5,5,1,1
2018-01-05 14:00:00,537.0392499999999,14,5,5,1,1
2018-01-05 15:00:00,128.116,15,5,5,1,1
2018-01-05 16:00:00,7.59,16,5,5,1,1
2018-01-05 17:00:00,1.73175,17,5,5,1,1
2018-01-05 18:00:00,0.7122499999999999,18,5,5,1,1
2018-01-05 19:00:00,0.72025,19,5,5,1,1
2018-01-05 20:00:00,0.718,20,5,5,1,1
2018-01-05 21:00:00,0.7152499999999999,21,5,5,1,1
2018-01-05 22:00:00,0.7032499999999999,22,5,5,1,1
2018-01-05 23:00:00,0.698,23,5,5,1,1
2018-01-06 00:00:00,0.70025,0,6,6,1,1
2018-01-06 01:00:00,0.7057500000000001,1,6,6,1,1
2018-01-06 02:00:00,0.70725,2,6,6,1,1
2018-01-06 03:00:00,0.7025,3,6,6,1,1
2018-01-06 04:00:00,0.713,4,6,6,1,1
2018-01-06 05:00:00,0.7162499999999999,5,6,6,1,1
2018-01-06 06:00:00,1.199,6,6,6,1,1
2018-01-06 07:00:00,27.326,7,6,6,1,1
2018-01-06 08:00:00,206.49650000000003,8,6,6,1,1
2018-01-06 09:00:00,428.8915,9,6,6,1,1
2018-01-06 10:00:00,501.40049999999997,10,6,6,1,1
2018-01-06 11:00:00,696.01,11,6,6,1,1
2018-01-06 12:00:00,606.1157499999999,12,6,6,1,1
2018-01-06 13:00:00,354.40650000000005,13,6,6,1,1
2018-01-06 14:00:00,269.07075,14,6,6,1,1
2018-01-06 15:00:00,68.86925,15,6,6,1,1
2018-01-06 16:00:00,7.206000000000001,16,6,6,1,1
2018-01-06 17:00:00,2.093,17,6,6,1,1
2018-01-06 18:00:00,0.7162499999999999,18,6,6,1,1
2018-01-06 19:00:00,0.71825,19,6,6,1,1
2018-01-06 20:00:00,0.716,20,6,6,1,1
2018-01-06 21:00:00,0.7182499999999999,21,6,6,1,1
2018-01-06 22:00:00,0.7184999999999999,22,6,6,1,1
2018-01-06 23:00:00,0.708,23,6,6,1,1
2018-01-07 00:00:00,0.7105,0,7,7,1,1
2018-01-07 01:00:00,0.71,1,7,7,1,1
2018-01-07 02:00:00,0.7192500000000001,2,7,7,1,1
2018-01-07 03:00:00,0.71925,3,7,7,1,1
2018-01-07 04:00:00,0.71475,4,7,7,1,1
2018-01-07 05:00:00,0.712,5,7,7,1,1
2018-01-07 06:00:00,3.30375,6,7,7,1,1
2018-01-07 07:00:00,64.94825000000002,7,7,7,1,1
2018-01-07 08:00:00,237.03625000000002,8,7,7,1,1
2018-01-07 09:00:00,414.95650000000006,9,7,7,1,1
2018-01-07 10:00:00,716.34675,10,7,7,1,1
2018-01-07 11:00:00,826.5849999999999,11,7,7,1,1
2018-01-07 12:00:00,786.16675,12,7,7,1,1
2018-01-07 13:00:00,442.95550000000003,13,7,7,1,1
2018-01-07 14:00:00,304.283,14,7,7,1,1
2018-01-07 15:00:00,140.52225,15,7,7,1,1
2018-01-07 16:00:00,31.69275,16,7,7,1,1
2018-01-07 17:00:00,2.02175,17,7,7,1,1
2018-01-07 18:00:00,0.7105,18,7,7,1,1
2018-01-07 19:00:00,0.7132499999999999,19,7,7,1,1
2018-01-07 20:00:00,0.7145000000000001,20,7,7,1,1
2018-01-07 21:00:00,0.71625,21,7,7,1,1
2018-01-07 22:00:00,0.7124999999999999,22,7,7,1,1
2018-01-07 23:00:00,0.70825,23,7,7,1,1
2018-01-08 00:00:00,0.718,0,8,8,1,1
2018-01-08 01:00:00,0.714,1,8,8,1,1
2018-01-08 02:00:00,0.7132499999999999,2,8,8,1,1
2018-01-08 03:00:00,0.7115,3,8,8,1,1
2018-01-08 04:00:00,0.70875,4,8,8,1,1
2018-01-08 05:00:00,0.7155,5,8,8,1,1
2018-01-08 06:00:00,1.1142500000000002,6,8,8,1,1
2018-01-08 07:00:00,13.516249999999998,7,8,8,1,1
2018-01-08 08:00:00,53.740500000000004,8,8,8,1,1
2018-01-08 09:00:00,195.30425,9,8,8,1,1
2018-01-08 10:00:00,245.32725,10,8,8,1,1
2018-01-08 11:00:00,361.81399999999996,11,8,8,1,1
2018-01-08 12:00:00,323.581,12,8,8,1,1
2018-01-08 13:00:00,202.465,13,8,8,1,1
2018-01-08 14:00:00,143.67449999999997,14,8,8,1,1
2018-01-08 15:00:00,48.625,15,8,8,1,1
2018-01-08 16:00:00,4.34775,16,8,8,1,1
2018-01-08 17:00:00,2.1715,17,8,8,1,1
2018-01-08 18:00:00,0.71425,18,8,8,1,1
2018-01-08 19:00:00,0.7224999999999999,19,8,8,1,1
2018-01-08 20:00:00,0.7157500000000001,20,8,8,1,1
2018-01-08 21:00:00,0.7154999999999999,21,8,8,1,1
2018-01-08 22:00:00,0.70875,22,8,8,1,1
2018-01-08 23:00:00,0.708,23,8,8,1,1
2018-01-09 00:00:00,0.7015,0,9,9,1,1
2018-01-09 01:00:00,0.7092499999999999,1,9,9,1,1
2018-01-09 02:00:00,0.7075,2,9,9,1,1
2018-01-09 03:00:00,0.7149999999999999,3,9,9,1,1
2018-01-09 04:00:00,0.7204999999999999,4,9,9,1,1
2018-01-09 05:00:00,0.7194999999999998,5,9,9,1,1
2018-01-09 06:00:00,1.0065,6,9,9,1,1
2018-01-09 07:00:00,20.04275,7,9,9,1,1
2018-01-09 08:00:00,53.132250000000006,8,9,9,1,1
2018-01-09 09:00:00,118.26775,9,9,9,1,1
2018-01-09 10:00:00,326.93600000000004,10,9,9,1,1
2018-01-09 11:00:00,732.52475,11,9,9,1,1
2018-01-09 12:00:00,739.05025,12,9,9,1,1
2018-01-09 13:00:00,537.9677499999999,13,9,9,1,1
2018-01-09 14:00:00,171.101,14,9,9,1,1
2018-01-09 15:00:00,20.08025,15,9,9,1,1
2018-01-09 16:00:00,1.22375,16,9,9,1,1
2018-01-09 17:00:00,0.7,17,9,9,1,1
2018-01-09 18:00:00,0.706,18,9,9,1,1
2018-01-09 19:00:00,0.7075,19,9,9,1,1
2018-01-09 20:00:00,0.7069999999999999,20,9,9,1,1
2018-01-09 21:00:00,0.70375,21,9,9,1,1
2018-01-09 22:00:00,0.69825,22,9,9,1,1
2018-01-09 23:00:00,0.70075,23,9,9,1,1
2018-01-10 00:00:00,0.704,0,10,10,1,1
2018-01-10 01:00:00,0.7129999999999999,1,10,10,1,1
2018-01-10 02:00:00,0.7112499999999999,2,10,10,1,1
2018-01-10 03:00:00,0.70725,3,10,10,1,1
2018-01-10 04:00:00,0.712,4,10,10,1,1
2018-01-10 05:00:00,0.70825,5,10,10,1,1
2018-01-10 06:00:00,2.566,6,10,10,1,1
2018-01-10 07:00:00,70.16675000000001,7,10,10,1,1
2018-01-10 08:00:00,169.90925,8,10,10,1,1
2018-01-10 09:00:00,276.00825,9,10,10,1,1
2018-01-10 10:00:00,367.93725,10,10,10,1,1
2018-01-10 11:00:00,857.8622500000001,11,10,10,1,1
2018-01-10 12:00:00,850.5314999999999,12,10,10,1,1
2018-01-10 13:00:00,744.63,13,10,10,1,1
2018-01-10 14:00:00,362.59225,14,10,10,1,1
2018-01-10 15:00:00,135.33375,15,10,10,1,1
2018-01-10 16:00:00,30.170749999999998,16,10,10,1,1
2018-01-10 17:00:00,0.9742500000000001,17,10,10,1,1
2018-01-10 18:00:00,0.712,18,10,10,1,1
2018-01-10 19:00:00,0.72325,19,10,10,1,1
2018-01-10 20:00:00,0.71225,20,10,10,1,1
2018-01-10 21:00:00,0.7194999999999999,21,10,10,1,1
2018-01-10 22:00:00,0.7117499999999999,22,10,10,1,1
2018-01-10 23:00:00,0.7122499999999998,23,10,10,1,1
2018-01-11 00:00:00,0.7177499999999999,0,11,11,1,1
2018-01-11 01:00:00,0.7264999999999999,1,11,11,1,1
2018-01-11 02:00:00,0.73075,2,11,11,1,1
2018-01-11 03:00:00,0.728,3,11,11,1,1
2018-01-11 04:00:00,0.7269999999999999,4,11,11,1,1
2018-01-11 05:00:00,0.7224999999999999,5,11,11,1,1
2018-01-11 06:00:00,2.418,6,11,11,1,1
2018-01-11 07:00:00,82.16199999999999,7,11,11,1,1
2018-01-11 08:00:00,388.57275,8,11,11,1,1
2018-01-11 09:00:00,718.712,9,11,11,1,1
2018-01-11 10:00:00,933.82575,10,11,11,1,1
2018-01-11 11:00:00,1039.22075,11,11,11,1,1
2018-01-11 12:00:00,1031.06525,12,11,11,1,1
2018-01-11 13:00:00,908.22375,13,11,11,1,1
2018-01-11 14:00:00,650.45,14,11,11,1,1
2018-01-11 15:00:00,298.85775,15,11,11,1,1
2018-01-11 16:00:00,40.4475,16,11,11,1,1
2018-01-11 17:00:00,0.80125,17,11,11,1,1
2018-01-11 18:00:00,0.7005,18,11,11,1,1
2018-01-11 19:00:00,0.706,19,11,11,1,1
2018-01-11 20:00:00,0.7090000000000001,20,11,11,1,1
2018-01-11 21:00:00,0.7092499999999999,21,11,11,1,1
2018-01-11 22:00:00,0.698,22,11,11,1,1
2018-01-11 23:00:00,0.6990000000000001,23,11,11,1,1
2018-01-12 00:00:00,0.7017500000000001,0,12,12,1,1
2018-01-12 01:00:00,0.70375,1,12,12,1,1
2018-01-12 02:00:00,0.7092499999999999,2,12,12,1,1
2018-01-12 03:00:00,0.71,3,12,12,1,1
2018-01-12 04:00:00,0.7155,4,12,12,1,1
2018-01-12 05:00:00,0.70775,5,12,12,1,1
2018-01-12 06:00:00,2.33625,6,12,12,1,1
2018-01-12 07:00:00,80.74625,7,12,12,1,1
2018-01-12 08:00:00,356.16949999999997,8,12,12,1,1
2018-01-12 09:00:00,732.2382499999999,9,12,12,1,1
2018-01-12 10:00:00,933.65925,10,12,12,1,1
2018-01-12 11:00:00,1034.194,11,12,12,1,1
2018-01-12 12:00:00,1029.266,12,12,12,1,1
2018-01-12 13:00:00,836.9395,13,12,12,1,1
2018-01-12 14:00:00,424.60450000000003,14,12,12,1,1
2018-01-12 15:00:00,118.362,15,12,12,1,1
2018-01-12 16:00:00,21.646,16,12,12,1,1
2018-01-12 17:00:00,0.75475,17,12,12,1,1
2018-01-12 18:00:00,0.711,18,12,12,1,1
2018-01-12 19:00:00,0.7115,19,12,12,1,1
2018-01-12 20:00:00,0.7017500000000001,20,12,12,1,1
2018-01-12 21:00:00,0.7082499999999999,21,12,12,1,1
2018-01-12 22:00:00,0.70875,22,12,12,1,1
2018-01-12 23:00:00,0.7115,23,12,12,1,1
2018-01-13 00:00:00,0.718,0,13,13,1,1
2018-01-13 01:00:00,0.709,1,13,13,1,1
2018-01-13 02:00:00,0.7177499999999999,2,13,13,1,1
2018-01-13 03:00:00,0.7194999999999999,3,13,13,1,1
2018-01-13 04:00:00,0.7142499999999999,4,13,13,1,1
2018-01-13 05:00:00,0.7177499999999999,5,13,13,1,1
2018-01-13 06:00:00,3.41925,6,13,13,1,1
2018-01-13 07:00:00,88.75425000000001,7,13,13,1,1
2018-01-13 08:00:00,379.7025,8,13,13,1,1
2018-01-13 09:00:00,700.17125,9,13,13,1,1
2018-01-13 10:00:00,909.012,10,13,13,1,1
2018-01-13 11:00:00,1017.1087500000001,11,13,13,1,1
2018-01-13 12:00:00,1013.317,12,13,13,1,1
2018-01-13 13:00:00,903.2015000000001,13,13,13,1,1
2018-01-13 14:00:00,640.0895,14,13,13,1,1
2018-01-13 15:00:00,310.32325000000003,15,13,13,1,1
2018-01-13 16:00:00,49.5425,16,13,13,1,1
2018-01-13 17:00:00,0.8380000000000001,17,13,13,1,1
2018-01-13 18:00:00,0.7197500000000001,18,13,13,1,1
2018-01-13 19:00:00,0.7130000000000001,19,13,13,1,1
2018-01-13 20:00:00,0.714,20,13,13,1,1
2018-01-13 21:00:00,0.70825,21,13,13,1,1
2018-01-13 22:00:00,0.70325,22,13,13,1,1
2018-01-13 23:00:00,0.7104999999999999,23,13,13,1,1
2018-01-14 00:00:00,0.7172499999999999,0,14,14,1,1
2018-01-14 01:00:00,0.72025,1,14,14,1,1
2018-01-14 02:00:00,0.71675,2,14,14,1,1
2018-01-14 03:00:00,0.7157499999999999,3,14,14,1,1
2018-01-14 04:00:00,0.718,4,14,14,1,1
2018-01-14 05:00:00,0.716,5,14,14,1,1
2018-01-14 06:00:00,3.04,6,14,14,1,1
2018-01-14 07:00:00,53.969750000000005,7,14,14,1,1
2018-01-14 08:00:00,286.42325,8,14,14,1,1
2018-01-14 09:00:00,488.40425,9,14,14,1,1
2018-01-14 10:00:00,853.4917499999999,10,14,14,1,1
2018-01-14 11:00:00,829.99225,11,14,14,1,1
2018-01-14 12:00:00,891.726,12,14,14,1,1
2018-01-14 13:00:00,801.88425,13,14,14,1,1
2018-01-14 14:00:00,467.0085,14,14,14,1,1
2018-01-14 15:00:00,281.4705,15,14,14,1,1
2018-01-14 16:00:00,71.658,16,14,14,1,1
2018-01-14 17:00:00,1.2714999999999999,17,14,14,1,1
2018-01-14 18:00:00,0.7030000000000001,18,14,14,1,1
2018-01-14 19:00:00,0.7110000000000001,19,14,14,1,1
2018-01-14 20:00:00,0.7085,20,14,14,1,1
2018-01-14 21:00:00,0.7064999999999999,21,14,14,1,1
2018-01-14 22:00:00,0.7052499999999999,22,14,14,1,1
2018-01-14 23:00:00,0.70825,23,14,14,1,1
2018-01-15 00:00:00,0.7175,0,15,15,1,1
2018-01-15 01:00:00,0.7204999999999999,1,15,15,1,1
2018-01-15 02:00:00,0.7214999999999998,2,15,15,1,1
2018-01-15 03:00:00,0.72275,3,15,15,1,1
2018-01-15 04:00:00,0.7177499999999999,4,15,15,1,1
2018-01-15 05:00:00,0.71925,5,15,15,1,1
2018-01-15 06:00:00,3.0965000000000003,6,15,15,1,1
2018-01-15 07:00:00,86.48825000000001,7,15,15,1,1
2018-01-15 08:00:00,403.8225,8,15,15,1,1
2018-01-15 09:00:00,728.1417499999999,9,15,15,1,1
2018-01-15 10:00:00,928.793,10,15,15,1,1
2018-01-15 11:00:00,1017.6220000000001,11,15,15,1,1
2018-01-15 12:00:00,975.29475,12,15,15,1,1
2018-01-15 13:00:00,752.376,13,15,15,1,1
2018-01-15 14:00:00,357.563,14,15,15,1,1
2018-01-15 15:00:00,116.28524999999998,15,15,15,1,1
2018-01-15 16:00:00,20.251749999999998,16,15,15,1,1
2018-01-15 17:00:00,0.7297500000000001,17,15,15,1,1
2018-01-15 18:00:00,0.70925,18,15,15,1,1
2018-01-15 19:00:00,0.714,19,15,15,1,1
2018-01-15 20:00:00,0.71525,20,15,15,1,1
2018-01-15 21:00:00,0.71375,21,15,15,1,1
2018-01-15 22:00:00,0.7105000000000001,22,15,15,1,1
2018-01-15 23:00:00,0.7072499999999999,23,15,15,1,1
2018-01-16 00:00:00,0.70225,0,16,16,1,1
2018-01-16 01:00:00,0.7065,1,16,16,1,1
2018-01-16 02:00:00,0.7130000000000001,2,16,16,1,1
2018-01-16 03:00:00,0.7177499999999999,3,16,16,1,1
2018-01-16 04:00:00,0.7177499999999999,4,16,16,1,1
2018-01-16 05:00:00,0.71475,5,16,16,1,1
2018-01-16 06:00:00,4.5905,6,16,16,1,1
2018-01-16 07:00:00,71.21925,7,16,16,1,1
2018-01-16 08:00:00,283.69124999999997,8,16,16,1,1
2018-01-16 09:00:00,544.709,9,16,16,1,1
2018-01-16 10:00:00,740.64175,10,16,16,1,1
2018-01-16 11:00:00,866.82725,11,16,16,1,1
2018-01-16 12:00:00,970.0415,12,16,16,1,1
2018-01-16 13:00:00,820.2915,13,16,16,1,1
2018-01-16 14:00:00,598.0865,14,16,16,1,1
2018-01-16 15:00:00,250.52849999999998,15,16,16,1,1
2018-01-16 16:00:00,74.49225,16,16,16,1,1
2018-01-16 17:00:00,1.01675,17,16,16,1,1
2018-01-16 18:00:00,0.719,18,16,16,1,1
2018-01-16 19:00:00,0.715,19,16,16,1,1
2018-01-16 20:00:00,0.7174999999999999,20,16,16,1,1
2018-01-16 21:00:00,0.72025,21,16,16,1,1
2018-01-16 22:00:00,0.7097499999999999,22,16,16,1,1
2018-01-16 23:00:00,0.72325,23,16,16,1,1
2018-01-17 00:00:00,0.7242499999999998,0,17,17,1,1
2018-01-17 01:00:00,0.7237499999999999,1,17,17,1,1
2018-01-17 02:00:00,0.7369999999999999,2,17,17,1,1
2018-01-17 03:00:00,0.732,3,17,17,1,1
2018-01-17 04:00:00,0.73125,4,17,17,1,1
2018-01-17 05:00:00,0.7264999999999999,5,17,17,1,1
2018-01-17 06:00:00,3.1465000000000005,6,17,17,1,1
2018-01-17 07:00:00,85.0855,7,17,17,1,1
2018-01-17 08:00:00,379.47125000000005,8,17,17,1,1
2018-01-17 09:00:00,718.8370000000001,9,17,17,1,1
2018-01-17 10:00:00,904.5764999999999,10,17,17,1,1
2018-01-17 11:00:00,986.4864999999999,11,17,17,1,1
2018-01-17 12:00:00,883.15475,12,17,17,1,1
2018-01-17 13:00:00,800.1995,13,17,17,1,1
2018-01-17 14:00:00,654.524,14,17,17,1,1
2018-01-17 15:00:00,310.524,15,17,17,1,1
2018-01-17 16:00:00,47.9305,16,17,17,1,1
2018-01-17 17:00:00,0.883,17,17,17,1,1
2018-01-17 18:00:00,0.7110000000000001,18,17,17,1,1
2018-01-17 19:00:00,0.7070000000000001,19,17,17,1,1
2018-01-17 20:00:00,0.7095,20,17,17,1,1
2018-01-17 21:00:00,0.7117499999999999,21,17,17,1,1
2018-01-17 22:00:00,0.71575,22,17,17,1,1
2018-01-17 23:00:00,0.717,23,17,17,1,1
2018-01-18 00:00:00,0.7132499999999999,0,18,18,1,1
2018-01-18 01:00:00,0.7124999999999999,1,18,18,1,1
2018-01-18 02:00:00,0.7145,2,18,18,1,1
2018-01-18 03:00:00,0.722,3,18,18,1,1
2018-01-18 04:00:00,0.715,4,18,18,1,1
2018-01-18 05:00:00,0.71275,5,18,18,1,1
2018-01-18 06:00:00,3.1739999999999995,6,18,18,1,1
2018-01-18 07:00:00,92.09150000000001,7,18,18,1,1
2018-01-18 08:00:00,380.47925,8,18,18,1,1
2018-01-18 09:00:00,621.4957499999999,9,18,18,1,1
2018-01-18 10:00:00,791.2735,10,18,18,1,1
2018-01-18 11:00:00,963.3585,11,18,18,1,1
2018-01-18 12:00:00,999.2555,12,18,18,1,1
2018-01-18 13:00:00,848.152,13,18,18,1,1
2018-01-18 14:00:00,245.94425,14,18,18,1,1
2018-01-18 15:00:00,150.46575,15,18,18,1,1
2018-01-18 16:00:00,58.6035,16,18,18,1,1
2018-01-18 17:00:00,1.0214999999999999,17,18,18,1,1
2018-01-18 18:00:00,0.7337499999999999,18,18,18,1,1
2018-01-18 19:00:00,0.73925,19,18,18,1,1
2018-01-18 20:00:00,0.7367499999999999,20,18,18,1,1
2018-01-18 21:00:00,0.72875,21,18,18,1,1
2018-01-18 22:00:00,0.72475,22,18,18,1,1
2018-01-18 23:00:00,0.727,23,18,18,1,1
2018-01-19 00:00:00,0.728,0,19,19,1,1
2018-01-19 01:00:00,0.7184999999999999,1,19,19,1,1
2018-01-19 02:00:00,0.7157499999999999,2,19,19,1,1
2018-01-19 03:00:00,0.72075,3,19,19,1,1
2018-01-19 04:00:00,0.7209999999999999,4,19,19,1,1
2018-01-19 05:00:00,0.72,5,19,19,1,1
2018-01-19 06:00:00,3.5665,6,19,19,1,1
2018-01-19 07:00:00,57.87774999999999,7,19,19,1,1
2018-01-19 08:00:00,147.544,8,19,19,1,1
2018-01-19 09:00:00,273.294,9,19,19,1,1
2018-01-19 10:00:00,263.45675,10,19,19,1,1
2018-01-19 11:00:00,489.10524999999996,11,19,19,1,1
2018-01-19 12:00:00,564.15325,12,19,19,1,1
2018-01-19 13:00:00,312.4345,13,19,19,1,1
2018-01-19 14:00:00,197.82475,14,19,19,1,1
2018-01-19 15:00:00,107.27949999999998,15,19,19,1,1
2018-01-19 16:00:00,24.44475,16,19,19,1,1
2018-01-19 17:00:00,0.93925,17,19,19,1,1
2018-01-19 18:00:00,0.73125,18,19,19,1,1
2018-01-19 19:00:00,0.7407499999999999,19,19,19,1,1
2018-01-19 20:00:00,0.738,20,19,19,1,1
2018-01-19 21:00:00,0.73025,21,19,19,1,1
2018-01-19 22:00:00,0.722,22,19,19,1,1
2018-01-19 23:00:00,0.726,23,19,19,1,1
2018-01-20 00:00:00,0.7244999999999999,0,20,20,1,1
2018-01-20 01:00:00,0.7314999999999999,1,20,20,1,1
2018-01-20 02:00:00,0.7322499999999998,2,20,20,1,1
2018-01-20 03:00:00,0.719,3,20,20,1,1
2018-01-20 04:00:00,0.7224999999999999,4,20,20,1,1
2018-01-20 05:00:00,0.72,5,20,20,1,1
2018-01-20 06:00:00,2.018,6,20,20,1,1
2018-01-20 07:00:00,42.38974999999999,7,20,20,1,1
2018-01-20 08:00:00,280.13075000000003,8,20,20,1,1
2018-01-20 09:00:00,585.66725,9,20,20,1,1
2018-01-20 10:00:00,893.2244999999999,10,20,20,1,1
2018-01-20 11:00:00,1037.1335,11,20,20,1,1
2018-01-20 12:00:00,1088.27175,12,20,20,1,1
2018-01-20 13:00:00,965.4282499999999,13,20,20,1,1
2018-01-20 14:00:00,718.04175,14,20,20,1,1
2018-01-20 15:00:00,369.418,15,20,20,1,1
2018-01-20 16:00:00,65.69475,16,20,20,1,1
2018-01-20 17:00:00,1.1862499999999998,17,20,20,1,1
2018-01-20 18:00:00,0.7195,18,20,20,1,1
2018-01-20 19:00:00,0.72725,19,20,20,1,1
2018-01-20 20:00:00,0.7234999999999999,20,20,20,1,1
