DateTime,RealPower (kW),Hour,Day,DayYear,Month,Season
2019-01-01 00:00:00,0.0815,0,1,1,1,1
2019-01-01 01:00:00,0.077,1,1,1,1,1
2019-01-01 02:00:00,0.07875,2,1,1,1,1
2019-01-01 03:00:00,0.08025,3,1,1,1,1
2019-01-01 04:00:00,0.0745,4,1,1,1,1
2019-01-01 05:00:00,0.055249999999999994,5,1,1,1,1
2019-01-01 06:00:00,2.6369999999999996,6,1,1,1,1
2019-01-01 07:00:00,44.37825,7,1,1,1,1
2019-01-01 08:00:00,138.35275000000001,8,1,1,1,1
2019-01-01 09:00:00,236.40025,9,1,1,1,1
2019-01-01 10:00:00,284.1855,10,1,1,1,1
2019-01-01 11:00:00,296.53375,11,1,1,1,1
2019-01-01 12:00:00,273.20225,12,1,1,1,1
2019-01-01 13:00:00,219.10775,13,1,1,1,1
2019-01-01 14:00:00,126.725,14,1,1,1,1
2019-01-01 15:00:00,31.40275,15,1,1,1,1
2019-01-01 16:00:00,0.995,16,1,1,1,1
2019-01-01 17:00:00,0.009000000000000008,17,1,1,1,1
2019-01-01 18:00:00,0.07050000000000001,18,1,1,1,1
2019-01-01 19:00:00,0.0755,19,1,1,1,1
2019-01-01 20:00:00,0.0755,20,1,1,1,1
2019-01-01 21:00:00,0.07325,21,1,1,1,1
2019-01-01 22:00:00,0.07525,22,1,1,1,1
2019-01-01 23:00:00,0.08025,23,1,1,1,1
2019-01-02 00:00:00,0.08,0,2,2,1,1
2019-01-02 01:00:00,0.08025,1,2,2,1,1
2019-01-02 02:00:00,0.0805,2,2,2,1,1
2019-01-02 03:00:00,0.079,3,2,2,1,1
2019-01-02 04:00:00,0.0765,4,2,2,1,1
2019-01-02 05:00:00,0.059750000000000004,5,2,2,1,1
2019-01-02 06:00:00,2.64125,6,2,2,1,1
2019-01-02 07:00:00,43.8565,7,2,2,1,1
2019-01-02 08:00:00,135.81449999999998,8,2,2,1,1
2019-01-02 09:00:00,231.227,9,2,2,1,1
2019-01-02 10:00:00,275.51550000000003,10,2,2,1,1
2019-01-02 11:00:00,289.065,11,2,2,1,1
2019-01-02 12:00:00,268.03825,12,2,2,1,1
2019-01-02 13:00:00,215.67575,13,2,2,1,1
2019-01-02 14:00:00,125.78575,14,2,2,1,1
2019-01-02 15:00:00,31.682,15,2,2,1,1
2019-01-02 16:00:00,1.14825,16,2,2,1,1
2019-01-02 17:00:00,0.009499999999999998,17,2,2,1,1
2019-01-02 18:00:00,0.07625,18,2,2,1,1
2019-01-02 19:00:00,0.07525,19,2,2,1,1
2019-01-02 20:00:00,0.07025,20,2,2,1,1
2019-01-02 21:00:00,0.07125000000000001,21,2,2,1,1
2019-01-02 22:00:00,0.06725,22,2,2,1,1
2019-01-02 23:00:00,0.0695,23,2,2,1,1
2019-01-03 00:00:00,0.075,0,3,3,1,1
2019-01-03 01:00:00,0.07075000000000001,1,3,3,1,1
2019-01-03 02:00:00,0.06425,2,3,3,1,1
2019-01-03 03:00:00,0.0585,3,3,3,1,1
2019-01-03 04:00:00,0.065,4,3,3,1,1
2019-01-03 05:00:00,0.03575,5,3,3,1,1
2019-01-03 06:00:00,3.0527500000000005,6,3,3,1,1
2019-01-03 07:00:00,44.20375,7,3,3,1,1
2019-01-03 08:00:00,136.531,8,3,3,1,1
2019-01-03 09:00:00,232.39525,9,3,3,1,1
2019-01-03 10:00:00,278.39575,10,3,3,1,1
2019-01-03 11:00:00,291.64349999999996,11,3,3,1,1
2019-01-03 12:00:00,270.37125000000003,12,3,3,1,1
2019-01-03 13:00:00,218.57649999999998,13,3,3,1,1
2019-01-03 14:00:00,128.85875000000001,14,3,3,1,1
2019-01-03 15:00:00,34.442750000000004,15,3,3,1,1
2019-01-03 16:00:00,2.4277499999999996,16,3,3,1,1
2019-01-03 17:00:00,-0.004250000000000004,17,3,3,1,1
2019-01-03 18:00:00,0.0775,18,3,3,1,1
2019-01-03 19:00:00,0.07225000000000001,19,3,3,1,1
2019-01-03 20:00:00,0.0685,20,3,3,1,1
2019-01-03 21:00:00,0.0675,21,3,3,1,1
2019-01-03 22:00:00,0.07675,22,3,3,1,1
2019-01-03 23:00:00,0.07100000000000001,23,3,3,1,1
2019-01-04 00:00:00,0.06475,0,4,4,1,1
2019-01-04 01:00:00,0.066,1,4,4,1,1
2019-01-04 02:00:00,0.06674999999999999,2,4,4,1,1
2019-01-04 03:00:00,0.057999999999999996,3,4,4,1,1
2019-01-04 04:00:00,0.06625,4,4,4,1,1
2019-01-04 05:00:00,0.041499999999999995,5,4,4,1,1
2019-01-04 06:00:00,3.4624999999999995,6,4,4,1,1
2019-01-04 07:00:00,44.19925,7,4,4,1,1
2019-01-04 08:00:00,135.5495,8,4,4,1,1
2019-01-04 09:00:00,228.78175,9,4,4,1,1
2019-01-04 10:00:00,273.101,10,4,4,1,1
2019-01-04 11:00:00,288.40025,11,4,4,1,1
2019-01-04 12:00:00,268.711,12,4,4,1,1
2019-01-04 13:00:00,218.028,13,4,4,1,1
2019-01-04 14:00:00,128.059,14,4,4,1,1
2019-01-04 15:00:00,32.2435,15,4,4,1,1
2019-01-04 16:00:00,0.7237500000000001,16,4,4,1,1
2019-01-04 17:00:00,0.015500000000000007,17,4,4,1,1
2019-01-04 18:00:00,0.07025,18,4,4,1,1
2019-01-04 19:00:00,0.0695,19,4,4,1,1
2019-01-04 20:00:00,0.069,20,4,4,1,1
2019-01-04 21:00:00,0.0695,21,4,4,1,1
2019-01-04 22:00:00,0.06575,22,4,4,1,1
2019-01-04 23:00:00,0.06825,23,4,4,1,1
2019-01-05 00:00:00,0.06775,0,5,5,1,1
2019-01-05 01:00:00,0.06875,1,5,5,1,1
2019-01-05 02:00:00,0.06925,2,5,5,1,1
2019-01-05 03:00:00,0.07025,3,5,5,1,1
2019-01-05 04:00:00,0.07125,4,5,5,1,1
2019-01-05 05:00:00,0.07050000000000001,5,5,5,1,1
2019-01-05 06:00:00,0.638,6,5,5,1,1
2019-01-05 07:00:00,10.279250000000001,7,5,5,1,1
2019-01-05 08:00:00,25.669249999999998,8,5,5,1,1
2019-01-05 09:00:00,40.7395,9,5,5,1,1
2019-01-05 10:00:00,53.69800000000001,10,5,5,1,1
2019-01-05 11:00:00,48.40175,11,5,5,1,1
2019-01-05 12:00:00,43.546,12,5,5,1,1
2019-01-05 13:00:00,36.066,13,5,5,1,1
2019-01-05 14:00:00,21.08575,14,5,5,1,1
2019-01-05 15:00:00,8.6735,15,5,5,1,1
2019-01-05 16:00:00,-0.18875,16,5,5,1,1
2019-01-05 17:00:00,0.06925,17,5,5,1,1
2019-01-05 18:00:00,0.069,18,5,5,1,1
2019-01-05 19:00:00,0.0685,19,5,5,1,1
2019-01-05 20:00:00,0.0675,20,5,5,1,1
2019-01-05 21:00:00,0.07175,21,5,5,1,1
2019-01-05 22:00:00,0.07225000000000001,22,5,5,1,1
2019-01-05 23:00:00,0.076,23,5,5,1,1
2019-01-06 00:00:00,0.07175000000000001,0,6,6,1,1
2019-01-06 01:00:00,0.07425,1,6,6,1,1
2019-01-06 02:00:00,0.07250000000000001,2,6,6,1,1
2019-01-06 03:00:00,0.0745,3,6,6,1,1
2019-01-06 04:00:00,0.06975,4,6,6,1,1
2019-01-06 05:00:00,0.07300000000000001,5,6,6,1,1
2019-01-06 06:00:00,4.51,6,6,6,1,1
2019-01-06 07:00:00,30.1765,7,6,6,1,1
2019-01-06 08:00:00,97.054,8,6,6,1,1
2019-01-06 09:00:00,215.63799999999998,9,6,6,1,1
2019-01-06 10:00:00,245.84125,10,6,6,1,1
2019-01-06 11:00:00,227.38299999999998,11,6,6,1,1
2019-01-06 12:00:00,242.80275,12,6,6,1,1
2019-01-06 13:00:00,210.751,13,6,6,1,1
2019-01-06 14:00:00,126.79975,14,6,6,1,1
2019-01-06 15:00:00,39.530249999999995,15,6,6,1,1
2019-01-06 16:00:00,2.44875,16,6,6,1,1
2019-01-06 17:00:00,-0.0015000000000000013,17,6,6,1,1
2019-01-06 18:00:00,0.07025,18,6,6,1,1
2019-01-06 19:00:00,0.06975,19,6,6,1,1
2019-01-06 20:00:00,0.07575,20,6,6,1,1
2019-01-06 21:00:00,0.07475,21,6,6,1,1
2019-01-06 22:00:00,0.07075,22,6,6,1,1
2019-01-06 23:00:00,0.074,23,6,6,1,1
2019-01-07 00:00:00,0.06974999999999999,0,7,7,1,1
2019-01-07 01:00:00,0.066,1,7,7,1,1
2019-01-07 02:00:00,0.06575,2,7,7,1,1
2019-01-07 03:00:00,0.07675,3,7,7,1,1
2019-01-07 04:00:00,0.0705,4,7,7,1,1
2019-01-07 05:00:00,0.042249999999999996,5,7,7,1,1
2019-01-07 06:00:00,3.71875,6,7,7,1,1
2019-01-07 07:00:00,41.501000000000005,7,7,7,1,1
2019-01-07 08:00:00,128.112,8,7,7,1,1
2019-01-07 09:00:00,220.3185,9,7,7,1,1
2019-01-07 10:00:00,258.80575,10,7,7,1,1
2019-01-07 11:00:00,280.34975,11,7,7,1,1
2019-01-07 12:00:00,262.94525,12,7,7,1,1
2019-01-07 13:00:00,214.53775,13,7,7,1,1
2019-01-07 14:00:00,129.09325,14,7,7,1,1
2019-01-07 15:00:00,35.668,15,7,7,1,1
2019-01-07 16:00:00,1.7115000000000002,16,7,7,1,1
2019-01-07 17:00:00,-0.021249999999999988,17,7,7,1,1
2019-01-07 18:00:00,0.06625,18,7,7,1,1
2019-01-07 19:00:00,0.0635,19,7,7,1,1
2019-01-07 20:00:00,0.06475,20,7,7,1,1
2019-01-07 21:00:00,0.07,21,7,7,1,1
2019-01-07 22:00:00,0.0685,22,7,7,1,1
2019-01-07 23:00:00,0.069,23,7,7,1,1
2019-01-08 00:00:00,0.069,0,8,8,1,1
2019-01-08 01:00:00,0.073,1,8,8,1,1
2019-01-08 02:00:00,0.07775,2,8,8,1,1
2019-01-08 03:00:00,0.07775,3,8,8,1,1
2019-01-08 04:00:00,0.07475,4,8,8,1,1
2019-01-08 05:00:00,0.0665,5,8,8,1,1
2019-01-08 06:00:00,4.17725,6,8,8,1,1
2019-01-08 07:00:00,39.951249999999995,7,8,8,1,1
2019-01-08 08:00:00,125.2615,8,8,8,1,1
2019-01-08 09:00:00,206.89775,9,8,8,1,1
2019-01-08 10:00:00,238.78525,10,8,8,1,1
2019-01-08 11:00:00,246.57075,11,8,8,1,1
2019-01-08 12:00:00,242.933,12,8,8,1,1
2019-01-08 13:00:00,195.92374999999998,13,8,8,1,1
2019-01-08 14:00:00,109.08625,14,8,8,1,1
2019-01-08 15:00:00,36.3185,15,8,8,1,1
2019-01-08 16:00:00,7.308249999999999,16,8,8,1,1
2019-01-08 17:00:00,-0.032999999999999995,17,8,8,1,1
2019-01-08 18:00:00,0.0725,18,8,8,1,1
2019-01-08 19:00:00,0.069,19,8,8,1,1
2019-01-08 20:00:00,0.07100000000000001,20,8,8,1,1
2019-01-08 21:00:00,0.07425,21,8,8,1,1
2019-01-08 22:00:00,0.0675,22,8,8,1,1
2019-01-08 23:00:00,0.06925,23,8,8,1,1
2019-01-09 00:00:00,0.07050000000000001,0,9,9,1,1
2019-01-09 01:00:00,0.0745,1,9,9,1,1
2019-01-09 02:00:00,0.081,2,9,9,1,1
2019-01-09 03:00:00,0.08175,3,9,9,1,1
2019-01-09 04:00:00,0.07475,4,9,9,1,1
2019-01-09 05:00:00,0.07225000000000001,5,9,9,1,1
2019-01-09 06:00:00,4.319,6,9,9,1,1
2019-01-09 07:00:00,45.687,7,9,9,1,1
2019-01-09 08:00:00,115.66199999999999,8,9,9,1,1
2019-01-09 09:00:00,192.31225,9,9,9,1,1
2019-01-09 10:00:00,267.37675,10,9,9,1,1
2019-01-09 11:00:00,288.47875,11,9,9,1,1
2019-01-09 12:00:00,266.18275,12,9,9,1,1
2019-01-09 13:00:00,188.8025,13,9,9,1,1
2019-01-09 14:00:00,114.32925,14,9,9,1,1
2019-01-09 15:00:00,44.7945,15,9,9,1,1
2019-01-09 16:00:00,8.3805,16,9,9,1,1
2019-01-09 17:00:00,-0.0415,17,9,9,1,1
2019-01-09 18:00:00,0.06925,18,9,9,1,1
2019-01-09 19:00:00,0.0705,19,9,9,1,1
2019-01-09 20:00:00,0.07175000000000001,20,9,9,1,1
2019-01-09 21:00:00,0.07175000000000001,21,9,9,1,1
2019-01-09 22:00:00,0.0735,22,9,9,1,1
2019-01-09 23:00:00,0.075,23,9,9,1,1
2019-01-10 00:00:00,0.07275000000000001,0,10,10,1,1
2019-01-10 01:00:00,0.077,1,10,10,1,1
2019-01-10 02:00:00,0.076,2,10,10,1,1
2019-01-10 03:00:00,0.08025,3,10,10,1,1
2019-01-10 04:00:00,0.07875,4,10,10,1,1
2019-01-10 05:00:00,0.07425,5,10,10,1,1
2019-01-10 06:00:00,3.1725000000000003,6,10,10,1,1
2019-01-10 07:00:00,36.104,7,10,10,1,1
2019-01-10 08:00:00,98.85525,8,10,10,1,1
2019-01-10 09:00:00,162.61700000000002,9,10,10,1,1
2019-01-10 10:00:00,260.79625,10,10,10,1,1
2019-01-10 11:00:00,282.234,11,10,10,1,1
2019-01-10 12:00:00,258.81899999999996,12,10,10,1,1
2019-01-10 13:00:00,201.75199999999998,13,10,10,1,1
2019-01-10 14:00:00,99.53375,14,10,10,1,1
2019-01-10 15:00:00,29.96225,15,10,10,1,1
2019-01-10 16:00:00,3.9725,16,10,10,1,1
2019-01-10 17:00:00,-0.030250000000000006,17,10,10,1,1
2019-01-10 18:00:00,0.077,18,10,10,1,1
2019-01-10 19:00:00,0.07425,19,10,10,1,1
2019-01-10 20:00:00,0.07475,20,10,10,1,1
2019-01-10 21:00:00,0.07375,21,10,10,1,1
2019-01-10 22:00:00,0.07525,22,10,10,1,1
2019-01-10 23:00:00,0.07975,23,10,10,1,1
2019-01-11 00:00:00,0.06875,0,11,11,1,1
2019-01-11 01:00:00,0.07775,1,11,11,1,1
2019-01-11 02:00:00,0.0775,2,11,11,1,1
2019-01-11 03:00:00,0.07425,3,11,11,1,1
2019-01-11 04:00:00,0.07825,4,11,11,1,1
2019-01-11 05:00:00,0.076,5,11,11,1,1
2019-01-11 06:00:00,8.2825,6,11,11,1,1
2019-01-11 07:00:00,46.1265,7,11,11,1,1
2019-01-11 08:00:00,95.98575,8,11,11,1,1
2019-01-11 09:00:00,137.84675,9,11,11,1,1
2019-01-11 10:00:00,164.53275,10,11,11,1,1
2019-01-11 11:00:00,189.106,11,11,11,1,1
2019-01-11 12:00:00,206.28500000000003,12,11,11,1,1
2019-01-11 13:00:00,143.8575,13,11,11,1,1
2019-01-11 14:00:00,107.65100000000001,14,11,11,1,1
2019-01-11 15:00:00,47.1195,15,11,11,1,1
2019-01-11 16:00:00,9.54725,16,11,11,1,1
2019-01-11 17:00:00,-0.011750000000000007,17,11,11,1,1
2019-01-11 18:00:00,0.08,18,11,11,1,1
2019-01-11 19:00:00,0.07925,19,11,11,1,1
2019-01-11 20:00:00,0.08125,20,11,11,1,1
2019-01-11 21:00:00,0.082,21,11,11,1,1
2019-01-11 22:00:00,0.0785,22,11,11,1,1
2019-01-11 23:00:00,0.07125000000000001,23,11,11,1,1
2019-01-12 00:00:00,0.07475,0,12,12,1,1
2019-01-12 01:00:00,0.07825,1,12,12,1,1
2019-01-12 02:00:00,0.07925,2,12,12,1,1
2019-01-12 03:00:00,0.0755,3,12,12,1,1
2019-01-12 04:00:00,0.078,4,12,12,1,1
2019-01-12 05:00:00,0.077,5,12,12,1,1
2019-01-12 06:00:00,0.9299999999999999,6,12,12,1,1
2019-01-12 07:00:00,19.4125,7,12,12,1,1
2019-01-12 08:00:00,75.4635,8,12,12,1,1
2019-01-12 09:00:00,120.9805,9,12,12,1,1
2019-01-12 10:00:00,143.81975,10,12,12,1,1
2019-01-12 11:00:00,197.38025,11,12,12,1,1
2019-01-12 12:00:00,262.01325,12,12,12,1,1
2019-01-12 13:00:00,217.344,13,12,12,1,1
2019-01-12 14:00:00,137.918,14,12,12,1,1
2019-01-12 15:00:00,50.15225,15,12,12,1,1
2019-01-12 16:00:00,8.5875,16,12,12,1,1
2019-01-12 17:00:00,-0.04375,17,12,12,1,1
2019-01-12 18:00:00,0.0755,18,12,12,1,1
2019-01-12 19:00:00,0.07125,19,12,12,1,1
2019-01-12 20:00:00,0.0745,20,12,12,1,1
2019-01-12 21:00:00,0.06875,21,12,12,1,1
2019-01-12 22:00:00,0.06525,22,12,12,1,1
2019-01-12 23:00:00,0.072,23,12,12,1,1
2019-01-13 00:00:00,0.0715,0,13,13,1,1
2019-01-13 01:00:00,0.0755,1,13,13,1,1
2019-01-13 02:00:00,0.078,2,13,13,1,1
2019-01-13 03:00:00,0.07575,3,13,13,1,1
2019-01-13 04:00:00,0.074,4,13,13,1,1
2019-01-13 05:00:00,0.0525,5,13,13,1,1
2019-01-13 06:00:00,3.16125,6,13,13,1,1
2019-01-13 07:00:00,30.92975,7,13,13,1,1
2019-01-13 08:00:00,104.5215,8,13,13,1,1
2019-01-13 09:00:00,129.7265,9,13,13,1,1
2019-01-13 10:00:00,155.0845,10,13,13,1,1
2019-01-13 11:00:00,190.7835,11,13,13,1,1
2019-01-13 12:00:00,154.77,12,13,13,1,1
2019-01-13 13:00:00,133.21699999999998,13,13,13,1,1
2019-01-13 14:00:00,104.17150000000001,14,13,13,1,1
2019-01-13 15:00:00,37.69375,15,13,13,1,1
2019-01-13 16:00:00,4.6735,16,13,13,1,1
2019-01-13 17:00:00,-0.04400000000000001,17,13,13,1,1
2019-01-13 18:00:00,0.07325,18,13,13,1,1
2019-01-13 19:00:00,0.0765,19,13,13,1,1
2019-01-13 20:00:00,0.06875,20,13,13,1,1
2019-01-13 21:00:00,0.072,21,13,13,1,1
2019-01-13 22:00:00,0.075,22,13,13,1,1
2019-01-13 23:00:00,0.07575,23,13,13,1,1
2019-01-14 00:00:00,0.07925,0,14,14,1,1
2019-01-14 01:00:00,0.073,1,14,14,1,1
2019-01-14 02:00:00,0.08075,2,14,14,1,1
2019-01-14 03:00:00,0.07975,3,14,14,1,1
2019-01-14 04:00:00,0.07725,4,14,14,1,1
2019-01-14 05:00:00,0.0765,5,14,14,1,1
2019-01-14 06:00:00,0.50175,6,14,14,1,1
2019-01-14 07:00:00,10.9685,7,14,14,1,1
2019-01-14 08:00:00,23.78625,8,14,14,1,1
2019-01-14 09:00:00,36.21125,9,14,14,1,1
2019-01-14 10:00:00,66.19725,10,14,14,1,1
2019-01-14 11:00:00,78.7625,11,14,14,1,1
2019-01-14 12:00:00,40.6535,12,14,14,1,1
2019-01-14 13:00:00,35.170249999999996,13,14,14,1,1
2019-01-14 14:00:00,26.0975,14,14,14,1,1
2019-01-14 15:00:00,9.9495,15,14,14,1,1
2019-01-14 16:00:00,0.579,16,14,14,1,1
2019-01-14 17:00:00,0.0625,17,14,14,1,1
2019-01-14 18:00:00,0.0755,18,14,14,1,1
2019-01-14 19:00:00,0.0765,19,14,14,1,1
2019-01-14 20:00:00,0.07050000000000001,20,14,14,1,1
2019-01-14 21:00:00,0.07100000000000001,21,14,14,1,1
2019-01-14 22:00:00,0.0725,22,14,14,1,1
2019-01-14 23:00:00,0.06875,23,14,14,1,1
2019-01-15 00:00:00,0.068,0,15,15,1,1
2019-01-15 01:00:00,0.0635,1,15,15,1,1
2019-01-15 02:00:00,0.0735,2,15,15,1,1
2019-01-15 03:00:00,0.07425,3,15,15,1,1
2019-01-15 04:00:00,0.06775,4,15,15,1,1
2019-01-15 05:00:00,0.0725,5,15,15,1,1
2019-01-15 06:00:00,0.10775,6,15,15,1,1
2019-01-15 07:00:00,3.59025,7,15,15,1,1
2019-01-15 08:00:00,28.739500000000003,8,15,15,1,1
2019-01-15 09:00:00,84.7045,9,15,15,1,1
2019-01-15 10:00:00,171.667,10,15,15,1,1
2019-01-15 11:00:00,242.613,11,15,15,1,1
2019-01-15 12:00:00,168.663,12,15,15,1,1
2019-01-15 13:00:00,75.96725,13,15,15,1,1
2019-01-15 14:00:00,44.89125,14,15,15,1,1
2019-01-15 15:00:00,24.515,15,15,15,1,1
2019-01-15 16:00:00,4.962,16,15,15,1,1
2019-01-15 17:00:00,-0.04575,17,15,15,1,1
2019-01-15 18:00:00,0.07,18,15,15,1,1
2019-01-15 19:00:00,0.07125000000000001,19,15,15,1,1
2019-01-15 20:00:00,0.06875,20,15,15,1,1
2019-01-15 21:00:00,0.063,21,15,15,1,1
2019-01-15 22:00:00,0.07125,22,15,15,1,1
2019-01-15 23:00:00,0.072,23,15,15,1,1
2019-01-16 00:00:00,0.07825,0,16,16,1,1
2019-01-16 01:00:00,0.072,1,16,16,1,1
2019-01-16 02:00:00,0.07375,2,16,16,1,1
2019-01-16 03:00:00,0.0775,3,16,16,1,1
2019-01-16 04:00:00,0.077,4,16,16,1,1
2019-01-16 05:00:00,0.0745,5,16,16,1,1
2019-01-16 06:00:00,3.3192500000000003,6,16,16,1,1
2019-01-16 07:00:00,28.223750000000003,7,16,16,1,1
2019-01-16 08:00:00,65.5315,8,16,16,1,1
2019-01-16 09:00:00,168.204,9,16,16,1,1
2019-01-16 10:00:00,252.90750000000003,10,16,16,1,1
2019-01-16 11:00:00,200.10125,11,16,16,1,1
2019-01-16 12:00:00,132.6055,12,16,16,1,1
2019-01-16 13:00:00,136.5205,13,16,16,1,1
2019-01-16 14:00:00,126.43925,14,16,16,1,1
2019-01-16 15:00:00,55.101,15,16,16,1,1
2019-01-16 16:00:00,9.672,16,16,16,1,1
2019-01-16 17:00:00,-0.038250000000000006,17,16,16,1,1
2019-01-16 18:00:00,0.07100000000000001,18,16,16,1,1
2019-01-16 19:00:00,0.0725,19,16,16,1,1
2019-01-16 20:00:00,0.06999999999999999,20,16,16,1,1
2019-01-16 21:00:00,0.06575,21,16,16,1,1
2019-01-16 22:00:00,0.06725,22,16,16,1,1
2019-01-16 23:00:00,0.07050000000000001,23,16,16,1,1
2019-01-17 00:00:00,0.06825,0,17,17,1,1
2019-01-17 01:00:00,0.067,1,17,17,1,1
2019-01-17 02:00:00,0.07775,2,17,17,1,1
2019-01-17 03:00:00,0.074,3,17,17,1,1
2019-01-17 04:00:00,0.0745,4,17,17,1,1
2019-01-17 05:00:00,0.06475,5,17,17,1,1
2019-01-17 06:00:00,2.6620000000000004,6,17,17,1,1
2019-01-17 07:00:00,16.56375,7,17,17,1,1
2019-01-17 08:00:00,44.57275,8,17,17,1,1
2019-01-17 09:00:00,60.775,9,17,17,1,1
2019-01-17 10:00:00,57.6835,10,17,17,1,1
2019-01-17 11:00:00,63.4275,11,17,17,1,1
2019-01-17 12:00:00,54.50875,12,17,17,1,1
2019-01-17 13:00:00,41.63725,13,17,17,1,1
2019-01-17 14:00:00,25.26875,14,17,17,1,1
2019-01-17 15:00:00,10.34375,15,17,17,1,1
2019-01-17 16:00:00,0.63075,16,17,17,1,1
2019-01-17 17:00:00,-0.020750000000000005,17,17,17,1,1
2019-01-17 18:00:00,0.07150000000000001,18,17,17,1,1
2019-01-17 19:00:00,0.06625,19,17,17,1,1
2019-01-17 20:00:00,0.07050000000000001,20,17,17,1,1
2019-01-17 21:00:00,0.06725,21,17,17,1,1
2019-01-17 22:00:00,0.0675,22,17,17,1,1
2019-01-17 23:00:00,0.073,23,17,17,1,1
2019-01-18 00:00:00,0.07225000000000001,0,18,18,1,1
2019-01-18 01:00:00,0.06425,1,18,18,1,1
2019-01-18 02:00:00,0.079,2,18,18,1,1
2019-01-18 03:00:00,0.075,3,18,18,1,1
2019-01-18 04:00:00,0.0765,4,18,18,1,1
2019-01-18 05:00:00,0.07675,5,18,18,1,1
2019-01-18 06:00:00,0.059,6,18,18,1,1
2019-01-18 07:00:00,11.2225,7,18,18,1,1
2019-01-18 08:00:00,32.50575,8,18,18,1,1
2019-01-18 09:00:00,84.73225000000001,9,18,18,1,1
2019-01-18 10:00:00,190.95,10,18,18,1,1
2019-01-18 11:00:00,211.5475,11,18,18,1,1
2019-01-18 12:00:00,197.02375,12,18,18,1,1
2019-01-18 13:00:00,182.92225000000002,13,18,18,1,1
2019-01-18 14:00:00,132.85125,14,18,18,1,1
2019-01-18 15:00:00,55.51725,15,18,18,1,1
2019-01-18 16:00:00,10.7765,16,18,18,1,1
2019-01-18 17:00:00,-0.10575000000000001,17,18,18,1,1
2019-01-18 18:00:00,0.078,18,18,18,1,1
2019-01-18 19:00:00,0.07275000000000001,19,18,18,1,1
2019-01-18 20:00:00,0.07825,20,18,18,1,1
2019-01-18 21:00:00,0.0745,21,18,18,1,1
2019-01-18 22:00:00,0.06425,22,18,18,1,1
2019-01-18 23:00:00,0.0665,23,18,18,1,1
2019-01-19 00:00:00,0.07025,0,19,19,1,1
2019-01-19 01:00:00,0.06975,1,19,19,1,1
2019-01-19 02:00:00,0.06975,2,19,19,1,1
2019-01-19 03:00:00,0.07975,3,19,19,1,1
2019-01-19 04:00:00,0.0725,4,19,19,1,1
2019-01-19 05:00:00,0.047,5,19,19,1,1
2019-01-19 06:00:00,4.24125,6,19,19,1,1
2019-01-19 07:00:00,48.766000000000005,7,19,19,1,1
2019-01-19 08:00:00,144.16225,8,19,19,1,1
2019-01-19 09:00:00,238.4755,9,19,19,1,1
2019-01-19 10:00:00,285.2205,10,19,19,1,1
2019-01-19 11:00:00,301.204,11,19,19,1,1
2019-01-19 12:00:00,284.40175,12,19,19,1,1
2019-01-19 13:00:00,237.92874999999998,13,19,19,1,1
2019-01-19 14:00:00,158.121,14,19,19,1,1
2019-01-19 15:00:00,55.44075,15,19,19,1,1
2019-01-19 16:00:00,4.65325,16,19,19,1,1
2019-01-19 17:00:00,-0.0955,17,19,19,1,1
2019-01-19 18:00:00,0.07075000000000001,18,19,19,1,1
2019-01-19 19:00:00,0.07725,19,19,19,1,1
2019-01-19 20:00:00,0.071,20,19,19,1,1
2019-01-19 21:00:00,0.06725,21,19,19,1,1
2019-01-19 22:00:00,0.06925,22,19,19,1,1
2019-01-19 23:00:00,0.07,23,19,19,1,1
2019-01-20 00:00:00,0.06625,0,20,20,1,1
2019-01-20 01:00:00,0.07275,1,20,20,1,1
2019-01-20 02:00:00,0.07325,2,20,20,1,1
2019-01-20 03:00:00,0.069,3,20,20,1,1
2019-01-20 04:00:00,0.06725,4,20,20,1,1
2019-01-20 05:00:00,0.11649999999999999,5,20,20,1,1
2019-01-20 06:00:00,7.7625,6,20,20,1,1
2019-01-20 07:00:00,44.651250000000005,7,20,20,1,1
2019-01-20 08:00:00,91.79275,8,20,20,1,1
2019-01-20 09:00:00,162.14075,9,20,20,1,1
2019-01-20 10:00:00,240.46724999999998,10,20,20,1,1
2019-01-20 11:00:00,251.416,11,20,20,1,1
2019-01-20 12:00:00,227.899,12,20,20,1,1
2019-01-20 13:00:00,173.1705,13,20,20,1,1
2019-01-20 14:00:00,108.26425,14,20,20,1,1
2019-01-20 15:00:00,54.692,15,20,20,1,1
2019-01-20 16:00:00,10.232999999999999,16,20,20,1,1
2019-01-20 17:00:00,-0.06725,17,20,20,1,1
2019-01-20 18:00:00,0.07275,18,20,20,1,1
2019-01-20 19:00:00,0.0765,19,20,20,1,1
2019-01-20 20:00:00,0.07025,20,20,20,1,1
2019-01-20 21:00:00,0.0785,21,20,20,1,1
2019-01-20 22:00:00,0.078,22,20,20,1,1
2019-01-20 23:00:00,0.07300000000000001,23,20,20,1,1
2019-01-21 00:00:00,0.07875,0,21,21,1,1
2019-01-21 01:00:00,0.0775,1,21,21,1,1
2019-01-21 02:00:00,0.0775,2,21,21,1,1
2019-01-21 03:00:00,0.07825,3,21,21,1,1
2019-01-21 04:00:00,0.075,4,21,21,1,1
2019-01-21 05:00:00,0.07375,5,21,21,1,1
2019-01-21 06:00:00,5.371,6,21,21,1,1
2019-01-21 07:00:00,46.18475,7,21,21,1,1
2019-01-21 08:00:00,141.14425,8,21,21,1,1
